CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
251215,9,11,46,335.67,0.61,1,15.9
251215,9,44,29,4404.28,8.08,1,58.9
251220,9,44,44,4401.18,8.08,1,124.9
251220,9,44,21,1833.96,3.36,1,44.9
251215,9,44,39,3804.35,6.98,1,31.1
251225,9,44,41,4130.36,7.58,1,93.9
251215,9,44,35,1629.5,2.99,1,21.9
251215,9,44,27,4118.52,7.56,1,85.9
251215,9,44,52,4553.33,8.36,1,205
251215,9,44,44,1665.85,3.05,1,0.9
251225,9,44,32,2494.46,4.57,1,27.3
251215,9,44,38,1025.97,1.87,1,100.9
251215,9,44,29,1890.9,3.46,1,32.9
251225,9,44,32,2200,4.03,1,3.9
251225,9,44,25,2330,4.27,1,5.9
251205,9,44,48,2520,4.62,1,3.3
251215,9,44,24,2400.1,4.4,1,31.5
251215,9,44,23,2862.85,5.25,1,42.1
251215,9,44,34,3193.17,5.86,1,59.9
251215,9,44,27,2975,5.45,1,9.9
251215,9,44,43,2038.05,3.74,1,13.9
251215,9,44,36,2001,3.67,1,13.9
251205,9,40,45,7491.88,13.75,1,306.6
251205,9,40,28,4822,8.85,1,22.2
251205,9,40,52,12787.63,23.49,1,49.9
251205,9,40,53,9251.38,16.99,1,332.9
251205,9,40,61,15507.79,28.49,1,68.9
251205,9,40,46,5642.71,10.34,1,5.3
251205,9,40,53,9251.82,16.99,1,371.4
251205,9,40,35,4783.63,8.77,1,6.7
251205,9,40,58,13834.26,25.41,1,371.5
251205,9,40,59,4726.92,8.66,1,9.7
251205,9,40,54,13962.35,25.64,1,383.5
251205,9,40,54,9556.13,17.55,1,115.9
251215,9,44,40,2457.32,4.51,1,197.4
251215,9,44,33,2532.88,4.64,1,112.9
251225,9,44,47,5061.76,9.29,1,349.9
251215,9,44,48,4702.96,8.63,1,201.5
251215,9,44,47,2831.14,5.19,1,116.2
251205,9,44,37,3872.14,7.1,1,14.3
251215,9,44,29,4730.39,8.68,1,35.6
251205,9,44,69,1176.46,2.15,1,174.9
251225,9,44,41,2694.04,4.94,1,1.9
251205,9,44,58,3371.75,6.18,1,344.3
251205,9,30,52,13424.49,24.65,1,400.7
251205,9,30,57,6095.46,11.19,1,400.7
251205,9,12,45,1660.03,3.04,1,169.6
251205,9,40,64,5062.49,9.28,1,4.5
251205,9,40,58,10566.66,19.41,1,19.9
251215,9,44,28,2250.68,4.12,1,51.4
251205,9,40,25,4881.18,8.95,1,9.9
251215,9,44,29,1895.5,3.47,1,64.9
251205,9,30,56,5749.08,10.55,1,403.9
251215,9,44,50,5245.31,9.63,1,321.1
251215,9,44,25,2449.02,4.49,1,59.7
251205,9,40,25,3187.85,5.85,1,11.4
251205,9,30,46,6630.38,12.18,1,337.9
251205,9,40,28,6447.37,11.83,1,15.9
251215,9,44,41,4440.67,8.15,1,139.9
251205,9,44,56,2566.1,4.71,1,311.7
251215,9,44,41,1200.53,2.2,1,18.9
251205,9,30,51,6100.4,11.21,1,313.9
251205,9,40,50,15798.17,29.02,1,352.6
251205,9,40,58,16706.33,30.69,1,275.9
251205,9,40,56,14033.19,25.78,1,313.8
251225,9,40,63,8030.63,14.75,1,477.3
251225,9,44,30,2358.06,4.32,1,149.9
251225,9,44,30,3842.13,7.05,1,160.3
251205,9,40,30,2272.78,4.16,1,9.9
251205,9,40,28,2771.32,5.08,1,1.6
251205,9,40,27,2771.33,5.08,1,4.9
251205,9,40,50,6538.16,12.01,1,357.6
251205,9,40,49,5697.7,10.46,1,361.6
251215,9,44,28,1400.02,2.56,1,16.9
251205,9,20,55,2153.92,3.95,1,35.9
251205,9,40,33,1486.4,2.72,1,35.3
251205,9,30,58,3731.32,6.85,1,142.2
251205,9,30,38,1963.89,3.6,1,14.8
251205,9,30,48,3622.9,6.65,1,142.2
251205,9,44,51,6668.23,12.25,1,204.6
251205,9,44,55,2895.54,5.31,1,27.9
251205,9,44,56,7100.38,13.04,1,387.3
251205,9,44,56,8097.25,14.87,1,413.3
251205,9,44,55,4145.42,7.61,1,130.9
251205,9,44,34,2862.69,5.25,1,31.6
251205,9,44,53,6732.94,12.36,1,375.9
251205,9,40,52,17987.87,33.05,1,253.5
251205,9,40,56,9580.16,17.6,1,221.6
251205,9,40,48,14738.03,27.08,1,345.4
251205,9,40,48,10931.81,20.08,1,220.6
251205,9,40,48,13096.55,24.06,1,245.9
251205,9,40,48,16522.44,30.36,1,308.5
251205,9,40,44,12121.31,22.27,1,306.7
251205,9,40,44,6903.33,12.68,1,64.9
251205,9,40,54,11199.31,20.57,1,254.2
251205,9,40,59,10264.02,18.86,1,254.2
251205,9,40,48,13252.82,24.35,1,220.3
251205,9,40,44,10892.9,20.01,1,252.8
251205,9,40,61,19687.45,36.17,1,325.9
251205,9,40,36,9099.65,16.71,1,64.9
251205,9,40,38,11785.24,21.65,1,156.2
251205,9,40,54,10541.28,19.36,1,416.9
251205,9,40,51,13943.03,25.61,1,335.1
251205,9,40,62,9435.4,17.33,1,218.8
251205,9,40,50,13438.62,24.69,1,352.7
251205,9,40,46,11162.25,20.51,1,273.8
251205,9,40,52,12431.01,22.84,1,325.9
251205,9,40,54,9361.02,17.19,1,400
251225,9,44,31,6406.78,11.76,1,82.9
251225,9,44,27,4576.47,8.4,1,47.7
251215,9,44,27,3620.28,6.63,1,7.7
251225,9,44,31,3854.1,7.07,1,66.5
251225,9,44,30,3112.83,5.71,1,26.9
251215,9,44,46,3265.64,6,1,318.3
251215,9,44,34,3999.97,7.33,1,5.4
251215,9,44,37,2476.18,4.54,1,93.6
251220,9,44,34,8480.93,15.57,1,36.9
251205,9,44,33,8211.32,15.08,1,25.9
251215,9,44,47,7696.49,14.11,1,4.9
251215,9,44,47,7696.49,14.11,1,4.9
251205,9,40,46,10600.76,19.48,1,333.9
251205,9,40,59,23971.77,44.06,1,437.6
251205,9,40,54,22786.19,41.88,1,426.9
251205,9,40,52,13045.15,23.97,1,360.4
251205,9,40,50,18599.74,34.18,1,363.9
251215,9,44,47,4849.98,8.9,1,190.8
251215,9,44,27,1896.59,3.47,1,7.9
251215,9,44,32,2988.64,5.48,1,60.6
251205,9,40,62,5410.78,9.93,1,166.4
251205,9,30,40,4301.67,7.9,1,103.9
251205,9,40,38,5750.34,10.55,1,93.4
251205,9,40,54,11819.69,21.7,1,380
251205,9,44,48,6761.68,12.41,1,229.2
251205,9,44,52,4451.15,8.17,1,280.9
251205,9,40,60,8958.95,16.45,1,457.8
251205,9,40,68,10419.97,19.13,1,390.9
251205,9,40,61,7841.35,14.4,1,321.7
251205,9,40,32,4434.31,8.14,1,18.9
251205,9,40,33,3497.8,6.41,1,2.3
251205,9,40,52,16935.36,31.11,1,384.8
251205,9,40,61,7650.82,14.05,1,437.2
251205,9,40,54,9347.49,17.17,1,404.1
251205,9,40,56,22751.01,41.8,1,410.9
251205,9,40,54,9353.73,17.18,1,340.4
251215,9,44,30,1864.94,3.41,1,138.9
251215,9,20,34,3357.98,6.16,1,18.9
251215,9,20,32,13500,24.77,1,2.8
251215,9,20,34,3345.87,6.14,1,18.9
251215,9,20,32,5288.62,9.71,1,12.8
251225,9,20,23,1800,3.3,1,0.6
251215,9,44,40,2737.29,5.02,1,49.3
251215,9,44,34,3177.59,5.83,1,13.9
251215,9,44,37,2663.64,4.89,1,225.9
251215,9,44,31,1508.86,2.76,1,15.9
251225,9,44,23,1884.34,3.45,1,9.9
251215,9,20,54,12831.96,23.56,1,15.9
251215,9,20,57,5535.38,10.16,1,32.9
251225,9,44,30,2060.84,3.78,1,131.7
251215,9,20,54,6383.08,11.72,1,13.9
251215,9,20,46,3863.71,7.09,1,32.9
251215,9,20,45,12806.28,23.52,1,274.9
251215,9,20,39,3232.33,5.93,1,208.9
251215,9,20,43,5645.23,10.37,1,16.9
251215,9,20,35,8734.78,16.04,1,18.9
251215,9,44,47,7469.92,13.71,1,279.8
251215,9,44,30,2107.68,3.86,1,67.7
251215,9,44,35,3132.04,5.74,1,76.9
251205,9,44,28,5203.31,9.55,1,141.3
251205,9,44,34,6830.23,12.54,1,32.5
251215,9,44,32,3637.4,6.67,1,5.6
251205,9,44,44,2139.52,3.92,1,29.5
251205,9,44,29,2257.44,4.14,1,31.6
251205,9,44,43,2783.45,5.1,1,28.6
251220,9,44,50,6548.61,12.01,1,4.9
251220,9,44,45,4437.66,8.15,1,196.9
251220,9,44,32,4723,8.66,1,4.9
251220,9,44,33,8507.27,15.6,1,4.9
251220,9,44,29,5109.06,9.37,1,4.9
251220,9,44,25,3155.29,5.78,1,9.9
251220,9,44,25,4163.67,7.63,1,4.9
251220,9,44,24,3006.49,5.51,1,4.9
251220,9,44,23,5611.26,10.29,1,4.9
251215,9,44,31,4298.69,7.89,1,22.4
251215,9,44,44,3730,6.84,1,145.2
251215,9,44,36,2800.26,5.14,1,253.1
251225,9,44,36,4877.03,8.94,1,1.7
251215,9,44,25,2681.52,4.92,1,48.1
251215,9,44,32,2174.25,3.99,1,52.9
251215,9,44,24,2191.14,4.02,1,70.5
251215,9,44,22,2166.57,3.97,1,46.8
251215,9,44,28,2399.9,4.4,1,142.9
251215,9,44,53,1672.41,3.06,1,64.5
251215,9,44,45,5583.67,10.25,1,160.8
251215,9,44,30,2833.92,5.2,1,97.3
251215,9,44,36,4656.01,8.55,1,259.4
251215,9,44,24,2351.5,4.31,1,30.9
251215,9,44,41,3973.65,7.28,1,7.9
251215,9,11,46,331.29,0.6,1,15.9
251215,9,44,44,1352.72,2.47,1,24.7
251215,9,44,34,7498.73,13.77,1,190.9
251215,9,44,62,3902.38,7.16,1,366.9
251215,9,44,31,1756.93,3.22,1,98.2
251215,9,40,36,5938.51,10.9,1,54.6
251205,9,40,31,3433.08,6.3,1,52.5
251225,9,40,29,3417.13,6.26,1,5.4
251205,9,44,45,2315.84,4.24,1,0.6
251205,9,30,61,27648.61,50.79,1,432.4
251205,9,30,52,7948.74,14.59,1,97.4
251205,9,30,39,7941.22,14.58,1,104.5
251205,9,30,36,13975.51,25.67,1,117.1
251205,9,30,64,15525,28.52,1,399.6
251205,9,30,62,27648.61,50.79,1,399.6
251205,9,30,51,8216.98,15.09,1,117.1
251205,9,30,48,7732.18,14.2,1,98.5
251205,9,30,42,7754.71,14.24,1,94.6
251215,9,44,33,2998.3,5.5,1,27
251220,9,44,32,3406.36,6.25,1,14.3
251205,9,44,53,1000,1.83,1,12.9
251225,9,40,32,2344.6,4.3,1,15.9
251205,9,40,26,2249.85,4.12,1,17
251215,9,40,67,15192.07,27.91,1,453.9
251205,9,40,34,5963.27,10.95,1,70.9
251205,9,40,58,19424.17,35.68,1,270.9
251215,9,40,33,4785.01,8.78,1,45.6
251215,9,40,33,5625.3,10.33,1,53.4
251215,9,40,29,4545.82,8.34,1,43.6
251215,9,40,28,4696.69,8.62,1,23.4
251215,9,40,28,4432.27,8.13,1,10.7
251215,9,40,38,4446.94,8.16,1,10.5
251215,9,40,27,4489.18,8.23,1,7.7
251215,9,40,32,4936.94,9.06,1,41.9
251215,9,40,29,4869.55,8.94,1,42.6
251215,9,40,29,4714.29,8.65,1,15.9
251215,9,40,30,4491.99,8.23,1,7.7
251205,9,40,40,5900.19,10.83,1,70.9
251215,9,40,46,5736.61,10.53,1,52.9
251215,9,40,43,6735.63,12.37,1,111.6
251215,9,40,44,6446.53,11.83,1,75.1
251215,9,40,44,5948.9,10.92,1,81.9
251215,9,40,30,4757.77,8.73,1,24.4
251215,9,40,26,4960.4,9.1,1,44.9
251215,9,40,29,4748.21,8.72,1,23.4
251215,9,40,53,6565.54,12.05,1,88.7
251215,9,40,28,4748.99,8.72,1,24.4
251215,9,44,28,2138.32,3.92,1,76
251215,9,44,28,3470.01,6.37,1,74.1
251215,9,44,29,2168.07,3.98,1,81.9
251215,9,44,51,2098.19,3.84,1,9.9
251205,9,40,33,7371.33,13.53,1,61.1
251215,9,44,28,897.79,1.64,1,27.9
251205,9,40,55,4240.25,7.78,1,393.3
251205,9,40,54,9834.7,18.06,1,368.9
251205,9,40,58,11145.11,20.47,1,389.5
251220,9,44,30,2893.6,5.31,1,95.8
251220,9,44,43,2121.1,3.89,1,99.4
251220,9,44,43,1449.47,2.65,1,9.9
251215,9,22,51,650.01,1.19,1,23.9
251225,9,44,23,1455.1,2.66,1,51.4
251215,9,44,37,1653.5,3.02,1,9.9
251220,9,44,36,2722.47,4.99,1,15.9
251220,9,44,30,1995.34,3.66,1,107.8
251220,9,44,24,2086.16,3.82,1,5.9
251220,9,44,22,1191.43,2.18,1,9.9
251205,9,24,47,686.53,1.25,1,27.9
251205,9,44,28,2100,3.85,1,4.9
251215,9,44,29,1088,1.99,1,4.9
251215,9,11,46,329.45,0.6,1,15.9
251215,9,44,51,4460.11,8.19,1,91.9
251215,9,44,39,1671.69,3.06,1,6.5
251230,9,44,27,2864.54,5.26,1,17.7
251225,9,44,34,9041.89,16.6,1,120.3
251225,9,44,32,5162.32,9.47,1,113.9
251225,9,44,56,8875.02,16.3,1,284.6
251225,9,44,44,8426.11,15.47,1,257.4
251225,9,44,43,9294.81,17.06,1,10.9
251225,9,44,36,9996.51,18.36,1,40.1
251225,9,44,49,3858.7,7.08,1,106.9
251215,9,44,24,1684.23,3.08,1,2.9
251215,9,44,48,5274.57,9.69,1,151.9
251225,9,44,29,1226.49,2.24,1,10.3
251215,9,44,53,2076.01,3.81,1,78.9
251215,9,44,34,2817.34,5.17,1,88.9
251235,9,40,33,2693.12,4.94,1,17.3
251235,9,40,28,2760.18,5.06,1,16.7
251235,9,40,29,2730.91,5,1,17.8
251235,9,40,29,3034.99,5.56,1,17.6
251235,9,40,26,3022.32,5.54,1,3.6
251225,9,40,58,24790.45,45.55,1,441.9
251205,9,40,52,8068.15,14.82,1,270.9
251205,9,40,38,11656.45,21.41,1,66.3
251205,9,40,31,9064.66,16.63,1,1.7
251205,9,40,31,5656.14,10.38,1,82.5
251205,9,40,39,10881.7,19.99,1,67.7
251205,9,40,27,2689.21,4.93,1,47.5
251230,9,40,44,7309.04,13.4,1,4.9
251215,9,44,35,1871.98,3.43,1,22.4
251205,9,44,50,3390.23,6.21,1,8.9
251225,9,44,30,1899.99,3.48,1,0.6
251220,9,44,26,3453.31,6.33,1,8.6
251215,9,44,42,1775.27,3.25,1,9.3
251215,9,44,49,4815.36,8.84,1,215.9
251225,9,44,31,4393.56,8.06,1,17.1
251215,9,44,46,5185.95,9.52,1,17.6
251225,9,44,27,3185.96,5.84,1,8.8
251225,9,44,40,5814.7,10.68,1,119.4
251215,9,44,31,5139.78,9.44,1,18.5
251215,9,44,28,1895.31,3.47,1,2.6
251215,9,44,29,2826.74,5.18,1,2.6
251215,9,44,35,2717.26,4.98,1,19.2
251215,9,44,35,5535.92,10.16,1,17.8
251225,9,44,25,3979.25,7.3,1,16.7
251215,9,44,37,2745.71,5.04,1,16.9
251215,9,44,36,5511.99,10.12,1,15.9
251225,9,44,35,4789.11,8.79,1,71.9
251215,9,44,26,3625.6,6.64,1,5.7
251215,9,44,27,2732.39,5.01,1,15.1
251215,9,44,33,2959.08,5.43,1,172.6
251215,9,44,36,4623.07,8.47,1,2.2
251215,9,44,26,2841.28,5.21,1,10.5
251215,9,44,29,1829.41,3.35,1,17.7
251215,9,44,31,5500,10.09,1,1.9
251225,9,44,23,3361.8,6.17,1,20.3
251225,9,44,23,1737.35,3.18,1,28.4
251215,9,44,26,1800,3.3,1,2.9
251215,9,44,30,3879.24,7.12,1,30.9
251215,9,44,33,1760.64,3.23,1,18.9
251215,9,44,29,2753.91,5.05,1,4.7
251215,9,44,30,5122.53,9.4,1,63.9
251215,9,44,29,2917.48,5.35,1,30.9
251225,9,44,35,4835.5,8.88,1,92.3
251225,9,44,20,1547.89,2.83,1,27.9
251215,9,44,30,2602.76,4.77,1,8.9
251215,9,44,24,1450,2.66,1,4.2
251215,9,44,24,2540.95,4.65,1,5.6
251225,9,44,45,2949.4,5.41,1,144.9
251215,9,44,34,3749.37,6.87,1,3.5
251215,9,44,26,2805.11,5.14,1,23.4
251220,9,44,31,2462.07,4.51,1,21.9
251220,9,44,36,2945.24,5.4,1,38.9
251205,9,40,30,1396.98,2.56,1,31.8
251205,9,40,30,1396.98,2.56,1,31.8
251215,9,44,43,2463.65,4.52,1,25.1
251215,9,44,28,2227.07,4.08,1,14.1
251215,9,44,33,6885.42,12.64,1,77.4
251215,9,44,31,3048.79,5.59,1,14.8
251215,9,44,38,7016.37,12.88,1,243.1
251215,9,44,32,4253.61,7.81,1,74.4
251215,9,44,32,3071.3,5.63,1,113.9
251215,9,44,39,2310.54,4.24,1,136.6
251215,9,22,30,1269.33,2.32,1,23.8
251220,9,44,32,2519.76,4.62,1,12.9
251230,9,44,44,3185.97,5.85,1,28.3
251215,9,44,27,1233.18,2.26,1,56.9
251205,9,44,30,2777.02,5.09,1,13.2
251220,9,44,26,2837.5,5.2,1,11.6
251205,10,40,53,21921.05,40.27,1,400.5
251215,10,44,43,1687,3.09,1,20.9
251205,10,40,43,4808.83,8.81,1,10.5
251225,10,40,40,2441.85,4.48,1,17.3
251205,10,40,57,4933.63,9.06,1,314.9
251215,10,44,44,3744.84,6.87,1,121.1
251205,11,44,32,4375.16,8.03,1,131.7
251205,11,40,40,13451.33,24.7,1,88.7
251215,11,40,34,6313.09,11.59,1,55
251215,7,44,19,1305.43,2.39,2,3.9
251225,7,44,22,1800,3.29,2,4.9
251215,7,44,25,1100,2.01,2,3.9
251215,7,44,27,1345.33,2.46,2,13.8
251215,7,34,40,1810.15,3.32,2,54.4
251215,9,44,31,2909.41,5.34,2,28.4
251225,9,44,23,1500,2.75,2,14.5
251215,9,44,26,2018.5,3.7,2,52.8
251215,9,44,27,1885.1,3.46,2,16.9
251215,9,44,25,2341.35,4.29,2,41.9
251215,9,44,31,1525.16,2.8,2,11.6
251215,9,40,27,1460.64,2.67,2,20.9
251215,9,44,37,1777.31,3.25,2,2.9
251215,9,17,34,1346.06,2.46,2,7.9
251215,9,44,28,748.64,1.36,2,7.6
251215,9,44,42,2385.54,4.37,2,40.9
251215,9,44,25,3057.04,5.6,2,2.2
251220,9,44,25,1653.27,3.03,2,43.6
251215,9,44,30,1123.74,2.06,2,38.9
251215,9,44,30,2738.28,5.02,2,39.9
251215,9,44,28,1684.53,3.08,2,7.4
251205,9,44,30,3884.28,7.13,2,85.9
251215,9,44,29,1764.72,3.23,2,13.9
251215,9,44,30,1615.1,2.96,2,19.9
251215,9,44,31,1350.62,2.47,2,4.7
251215,9,44,33,1602.92,2.94,2,39.9
251225,9,44,29,4256.73,7.81,2,44.4
251215,9,42,21,758.99,1.38,2,3.5
251215,9,44,35,4719.48,8.66,2,71.9
251215,9,44,25,2578.87,4.73,2,40.6
251215,9,44,30,3647.43,6.69,2,71.9
251220,9,44,47,5698.11,10.46,2,71.9
251215,9,44,32,5167.03,9.49,2,71.9
251215,9,44,41,5514.56,10.12,2,71.9
251215,9,44,40,3136.83,5.75,2,18.4
251215,9,44,30,3339.67,6.13,2,71.9
251215,9,44,26,3946.27,7.23,2,6.9
251215,9,44,27,3919.53,7.19,2,63.6
251215,9,44,37,3492.17,6.41,2,71.9
251215,9,44,29,4023.34,7.38,2,45.6
251215,9,44,27,3497.61,6.42,2,33.8
251215,9,44,34,4243.92,7.79,2,71.9
251215,9,44,27,3054.22,5.6,2,25.4
251215,9,44,34,3484.99,6.39,2,71.9
251215,9,44,34,3836.84,7.04,2,15.2
251215,9,44,46,3292.09,6.04,2,25.7
251215,9,44,26,1647.4,3.01,2,9.9
251220,9,44,33,1456.22,2.66,2,9.4
251215,9,44,25,1448.76,2.65,2,46.6
251215,9,44,42,2000,3.66,2,1
251215,9,44,29,2000,3.66,2,22.6
251215,9,44,33,1488.03,2.72,2,61.9
251225,9,20,35,323.73,0.58,2,20.6
251215,9,44,26,2294.27,4.2,2,40.6
251205,9,40,35,4824.77,8.86,2,159.9
251205,9,40,31,6478.13,11.9,2,63.6
251205,9,40,40,5527.22,10.15,2,261.8
251205,9,40,43,10103.48,18.56,2,263.6
251215,9,44,29,1602,2.93,2,8.8
251215,9,44,26,1384.98,2.53,2,12.9
251215,9,44,33,2033.56,3.73,2,11.9
251225,9,44,28,1026.06,1.87,2,10.9
251215,9,44,33,1682.27,3.08,2,18.9
251215,9,44,39,2158.09,3.96,2,45.9
251215,9,44,26,1033.38,1.89,2,32.7
251215,9,44,41,2194.58,4.02,2,59.2
