CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
225125,9,40,29,17371.87,31.91,1,22.9
225125,9,40,53,14912.14,27.39,1,217.4
225125,9,40,36,11319.72,20.79,1,70.9
225125,9,27,38,5779.96,10.6,1,1.9
225125,9,40,38,7107.19,13.03,1,4.3
225125,9,20,36,3912.92,7.18,1,67.7
225125,9,20,36,3169.24,5.81,1,65.9
225125,9,20,35,3287.13,6.03,1,117.5
225125,9,20,36,4563.01,8.37,1,42.3
225125,9,20,34,3138.3,5.76,1,67.6
225125,9,14,31,4835.69,8.88,1,20.7
225125,9,20,32,5986.89,11,1,20.7
225125,9,24,52,4314.29,7.92,1,20.7
225125,9,20,52,3027.11,5.55,1,20.9
225125,9,40,50,9921.41,18.22,1,270.9
225125,9,20,53,2983.44,5.47,1,10.4
225125,9,40,53,9873.66,18.13,1,10.4
225125,9,20,44,3271.72,6,1,95.3
225125,9,40,27,13952.2,25.63,1,16.6
225125,9,40,29,6801.29,12.48,1,10.9
225125,9,44,32,12734.89,23.36,1,1.9
225125,9,16,34,3740.83,6.86,1,20.7
225125,9,40,34,9863.3,18.12,1,117.8
225125,9,40,47,8066.11,14.81,1,117.8
225125,9,40,65,5975.44,10.96,1,8.6
225125,9,12,65,3070.43,5.62,1,8.6
225125,9,20,49,3697.54,6.79,1,235.8
225125,9,40,44,5741.88,10.55,1,23.6
225125,9,20,52,4010.65,7.36,1,274.9
225125,9,35,46,8862.68,16.28,1,20.7
225125,9,20,41,3792.49,6.96,1,117.5
225125,9,40,36,7507.94,13.79,1,42.5
225125,9,20,36,3183.39,5.84,1,51.9
225125,9,10,57,2545.25,4.67,1,215.1
225125,9,16,47,4820.97,8.85,1,15.9
225125,9,44,63,2008.8,3.67,1,2.9
225125,9,44,44,5502.84,10.09,1,5.9
225125,9,40,38,3543.82,6.5,1,59.7
225125,9,40,56,3273.95,6,1,43
225125,9,40,62,6459.01,11.84,1,389.9
225125,9,40,51,3485.51,6.38,1,97.9
225125,9,40,53,3542.41,6.49,1,97.5
225125,9,40,61,7876.45,14.45,1,437.9
225125,9,40,68,6939.72,12.72,1,463.9
225125,9,40,62,8079.17,14.82,1,397.9
225125,9,40,55,4639.29,8.5,1,270.7
225125,9,40,58,5246.94,9.62,1,323.9
225125,9,40,61,6136.13,11.25,1,407.6
225125,9,40,65,14429.09,26.51,1,397.8
225125,9,40,55,13974.5,25.67,1,307.8
225125,9,40,69,14041.47,25.92,1,413.7
225125,9,20,64,6638.3,12.23,1,431.7
225125,9,40,65,14733.94,27.06,1,349.2
225125,9,20,69,6685.84,12.28,1,328.4
225125,9,40,66,14175.39,26.1,1,432.9
225125,9,40,57,11029.97,20.26,1,61.4
225125,9,40,64,13774.44,25.42,1,432.6
225125,9,40,58,11127.59,20.44,1,77.1
225125,9,20,59,7236.13,13.29,1,332.9
225125,9,40,63,12890.56,23.69,1,327.6
225125,9,40,67,14855.63,27.29,1,413.8
225125,9,20,62,7064.62,12.97,1,338.4
225125,9,40,60,15403.04,28.3,1,443.9
225125,9,20,57,7104.86,13.05,1,338.3
225125,9,20,60,6892.35,12.66,1,327.9
225125,9,30,44,8951.94,16.44,1,299.1
225125,9,40,45,11147.5,20.48,1,77
225125,9,30,37,8573.73,15.75,1,77.7
225125,9,40,30,9514.97,17.47,1,18.1
225125,9,40,53,14364.59,26.39,1,331.5
225125,9,20,57,6302.44,11.57,1,327.6
225125,9,20,60,7609.34,13.98,1,349.2
225125,9,40,46,11324.12,20.81,1,65.6
225125,9,30,43,7926.25,14.56,1,65.7
225125,9,30,37,7151.18,13.13,1,18.9
225125,9,40,40,11423.49,20.98,1,77
225125,9,40,38,10586.27,19.45,1,58.9
225125,9,30,35,7992.81,14.68,1,65.9
225125,9,30,34,8290.79,15.23,1,49.1
225125,9,40,33,11328.84,20.81,1,65.9
225125,9,30,57,10090.84,18.54,1,65.6
225125,9,20,57,7161.01,13.15,1,327.1
225125,9,20,57,7137.73,13.11,1,338.5
225125,9,30,40,9322.08,17.12,1,77
225125,9,40,57,14882.14,27.34,1,351.5
225125,9,40,61,14026.91,25.77,1,327.6
225125,9,30,53,8430.21,15.48,1,63.1
225125,9,40,37,11029.97,20.26,1,62.9
225125,9,40,34,11029.97,20.27,1,65.2
225125,9,40,38,10841.91,19.91,1,65.7
225125,9,40,36,9123.95,16.76,1,11.6
225125,9,40,50,11253.78,20.67,1,66.1
225125,9,20,59,7289.24,13.38,1,360.3
225125,9,40,68,11333.52,20.82,1,67.7
225125,9,40,70,13791.92,25.54,1,327.3
225125,9,20,61,7202.97,13.23,1,338.3
225125,9,40,61,14288.03,26.25,1,327.2
225125,9,40,65,11107.34,20.4,1,65.9
225125,9,20,57,6982.19,12.86,1,337.7
225125,9,40,64,11905.95,21.88,1,77.7
225125,9,40,51,11563.21,21.25,1,77.9
225125,9,40,50,11290.56,20.74,1,65.8
225125,9,40,56,11578.43,21.27,1,77
225125,9,40,35,9847.61,18.09,1,18.6
225125,9,40,39,11323.16,20.8,1,78.4
225125,9,30,30,7637.92,14.03,1,18.7
225125,9,40,33,9793.63,17.99,1,16.4
225125,9,40,60,13245.3,24.33,1,347
225125,9,20,58,6694.1,12.29,1,326.9
225125,9,20,61,6894.09,12.66,1,337.9
225125,9,40,58,10263.83,18.86,1,65.2
225125,9,40,29,9854.24,18.1,1,18.3
225125,9,40,34,9592.29,17.62,1,17.1
225125,9,40,29,9280.46,17.02,1,6.7
225125,9,30,31,9280.44,17.02,1,6.4
225125,9,40,47,10482.66,19.26,1,75.1
225125,9,40,50,9850.08,18.09,1,18.2
225125,9,40,35,10382.93,19.08,1,66
225125,9,40,39,10556.85,19.39,1,77.5
225125,9,30,36,8533.03,15.67,1,64.3
225125,9,40,34,10255.49,18.84,1,59
225125,9,30,43,8134.65,14.94,1,77
225125,9,40,44,11095.94,20.38,1,66
225125,9,30,44,8392.01,15.41,1,77.9
225125,9,40,32,9526.6,17.49,1,17
225125,9,40,44,11029.97,20.26,1,65.8
225125,9,40,54,13865.95,25.67,1,323.6
225125,9,30,56,10325.4,18.97,1,77.9
225125,9,40,51,11256.86,20.68,1,65.9
225125,9,30,40,8505.49,15.62,1,65.6
225125,9,40,38,10857.03,19.94,1,56.4
225125,9,40,55,14043.7,25.79,1,338.9
225125,9,20,59,7488.37,13.75,1,360.3
225125,9,40,60,10186.13,18.71,1,77.7
225125,9,40,55,10407.17,19.11,1,77.6
225125,9,40,57,13118.37,24.14,1,346.1
225125,9,40,61,10290.82,18.91,1,65
225125,9,40,52,10497.64,19.29,1,76.9
225125,9,40,51,10430.7,19.16,1,77.4
225125,9,40,40,9850.08,18.09,1,18.7
225125,9,30,33,7236.73,13.29,1,18.1
225125,9,30,34,7201.54,13.22,1,18.7
225125,9,40,56,13850.09,25.44,1,330
225125,9,40,57,9984.4,18.34,1,42.2
225125,9,40,49,11236.49,20.64,1,59.3
225125,9,40,51,9330.31,17.14,1,16.4
225125,9,40,44,11017.54,20.23,1,51.8
225125,9,40,39,11323.16,20.8,1,65.6
225125,9,40,44,11323.16,20.81,1,66.5
225125,9,30,38,7909.92,14.53,1,41.9
225125,9,40,36,11716.15,21.53,1,65.6
225125,9,30,48,7862.96,14.44,1,77.4
225125,9,20,55,6375.94,11.71,1,327.2
225125,9,40,57,10285.42,18.89,1,65
225125,9,30,56,7781.56,14.29,1,77.4
225125,9,40,47,10519.37,19.33,1,77.7
225125,9,40,51,10307.13,18.94,1,65.1
225125,9,40,54,9878.42,18.14,1,65.6
225125,9,40,47,10453.59,19.2,1,77.7
225125,9,30,45,7862.96,14.44,1,77.4
225125,9,40,34,9850.08,18.09,1,18.5
225125,9,40,51,9280.46,17.02,1,6.7
225125,9,40,58,11589.18,21.28,1,73.6
225125,9,40,46,5425.77,9.96,1,62.1
225125,9,40,40,11105.23,20.4,1,65.6
225125,9,40,53,30311.55,55.72,1,311.8
225125,9,20,30,4401.99,8.07,1,2.8
225125,9,20,36,4402,8.07,1,2.3
225125,9,20,54,4278.99,7.85,1,46.6
225125,9,20,32,4173.27,7.65,1,7.4
225125,9,20,32,4330.11,7.94,1,5.6
225125,9,24,62,5171,9.49,1,171.5
225125,9,40,59,9743.12,17.89,1,335.9
225125,9,9,53,4011.36,7.36,1,256.5
225125,9,9,56,3787.66,6.96,1,254.9
225125,9,44,49,2613.06,4.79,1,195.3
225125,9,22,65,2432.06,4.47,1,213.9
225125,9,20,33,2750.91,5.04,1,27.9
225125,9,20,34,2112.56,3.87,1,9.9
225125,9,40,69,9852.8,18.07,1,9.9
225125,9,22,49,3776.58,6.94,1,215.9
225125,9,32,28,9629.06,17.68,1,10.9
225125,9,16,60,2930.39,5.38,1,95.8
225125,9,44,37,5296.75,9.73,1,14.9
225125,9,8,58,1357.54,2.49,1,7.9
225125,9,44,48,1593,2.92,1,202.8
225125,9,44,50,5326.85,9.78,1,201.9
225125,9,10,45,2683.45,4.92,1,83.9
225125,9,44,33,10498.51,19.28,1,22.9
225125,9,20,47,6080.79,11.15,1,4.6
225125,9,30,32,8253.28,15.16,1,26.3
225125,9,20,31,6390.61,11.74,1,20.9
225125,9,30,31,11261.72,20.69,1,20.9
225125,9,44,44,10688.69,19.64,1,48.9
225125,9,30,49,6869.73,12.6,1,6.8
225125,9,30,32,10016.16,18.37,1,9.9
225125,9,30,30,15666.28,28.78,1,20.9
225125,9,30,45,6947.73,12.76,1,20.9
225125,9,30,35,7511.17,13.8,1,48.9
225125,9,30,28,7756.25,14.25,1,23.6
225125,9,44,28,10250,18.83,1,18.5
225125,9,30,28,9006.38,16.54,1,13.4
225125,9,30,41,11129.93,20.45,1,16.9
225125,9,30,32,6499.14,11.92,1,3.3
225125,9,30,33,6908.49,12.67,1,9.4
225125,9,44,31,9505.54,17.43,1,3.8
225125,9,10,38,1344.74,2.46,1,4.9
225125,9,20,54,2678.11,4.91,1,20.5
225125,9,40,41,5169.16,9.49,1,18.9
225125,9,40,28,11079.9,20.35,1,29.4
225125,9,44,33,16697.74,30.63,1,7.4
225125,9,16,26,4732.69,8.68,1,10.9
225125,9,42,27,2584.71,4.74,1,34.9
225125,9,42,30,2496.83,4.58,1,21.9
225125,9,3,46,961.64,1.76,1,17.9
225125,9,42,59,9606.77,17.65,1,191.9
225125,9,42,33,5602.08,10.29,1,12.9
225125,9,42,42,5120.72,9.4,1,41.9
225125,9,42,36,5223.36,9.57,1,4.9
225125,9,42,39,8312.3,15.27,1,142.9
225125,9,40,48,7058.49,12.95,1,6.9
225125,9,20,58,3709,6.8,1,6.9
225125,9,30,57,5509,10.1,1,6.9
225125,9,40,28,9064.15,16.62,1,6.9
225125,9,10,38,2514.42,4.61,1,68.9
225125,9,3,47,1088.36,1.99,1,26.9
225125,9,20,71,5033.43,9.24,1,89.6
225125,9,40,29,12741.85,23.41,1,23.8
225125,9,40,37,12610.78,23.13,1,6.5
225125,9,20,36,7391.96,13.57,1,23.8
225125,9,20,31,6489.4,11.9,1,11.8
225125,9,20,29,7156,13.16,1,22.9
225125,9,20,28,7783.68,14.27,1,8.6
225125,9,20,30,5586.28,10.24,1,10.9
225125,9,20,27,6607.54,12.13,1,11.5
225125,9,20,26,7422.58,13.61,1,8
225125,9,20,26,7461.25,13.68,1,8
225125,9,20,33,5743.93,10.53,1,8
225125,9,20,31,6899.57,12.65,1,1.9
225125,9,20,38,7442.25,13.65,1,8
225125,9,20,29,9277.87,17.02,1,8.9
225125,9,20,29,7532.91,13.81,1,8
225125,9,20,28,7295.83,13.38,1,8.4
225125,9,20,69,5983.25,10.97,1,8.5
225125,9,20,40,10842.67,19.92,1,23.2
225125,9,20,28,6597.15,12.09,1,6.9
225125,9,20,28,6243.78,11.46,1,11.6
225125,9,20,28,7009.19,12.87,1,11.9
225125,9,20,31,7282.56,13.37,1,22.9
225125,9,20,45,6165.66,11.31,1,10.9
225125,9,20,32,2534.62,4.68,1,11.5
225125,9,20,26,7534.1,13.82,1,8
225125,9,20,35,8897.06,16.32,1,8.9
225125,9,20,56,8253.7,15.14,1,8
225125,9,20,33,7499.82,13.75,1,8
225125,9,20,28,6307.17,11.58,1,11.9
225125,9,20,32,12303.08,22.57,1,8.4
225125,9,20,32,6806.46,12.48,1,2.3
225125,9,20,57,7298.31,13.38,1,8
225125,9,20,47,8650.01,15.86,1,7.9
225125,9,20,33,12940.61,23.74,1,1.9
225125,9,20,37,5876.73,10.84,1,23.6
225125,9,20,32,7591.18,13.92,1,8
225125,9,20,33,6334.02,11.63,1,22.9
225125,9,20,41,8212.52,15.06,1,8.6
225125,9,20,31,7586.55,13.91,1,8
225125,9,20,35,7422.87,13.61,1,8
225125,9,20,49,6626.04,12.15,1,5.9
225125,9,20,34,6620.46,12.15,1,11.9
225125,9,20,51,8489.78,15.57,1,7.9
225125,9,20,31,6145.58,11.28,1,22.9
225125,9,20,35,6330.71,11.61,1,11
225125,9,20,32,6265.2,11.49,1,8
225125,9,20,34,7132.9,13.08,1,2.3
225125,9,20,30,4349.49,7.99,1,10.7
225125,9,20,38,7192.68,13.19,1,8
225125,9,20,32,7437.44,13.64,1,8
225125,9,20,29,10027.53,18.39,1,5.9
225125,9,20,43,7432.61,13.63,1,3.4
225125,9,20,28,6517.75,11.97,1,22.8
225125,9,20,31,7283.51,13.36,1,11.9
225125,9,20,31,10172.15,18.66,1,8
225125,9,20,31,6324.61,11.61,1,11.9
225125,9,20,35,7394.92,13.56,1,7.8
225125,9,20,30,8059.33,14.78,1,8
225125,9,20,50,5568.34,10.21,1,8
225125,9,20,39,7528.95,13.81,1,8
225125,9,20,53,7343.88,13.47,1,8
225125,9,20,31,4853.36,8.92,1,11.9
225125,9,20,39,7323.8,13.43,1,8
225125,9,20,29,5956.56,10.92,1,2
225125,9,20,29,5887.98,10.79,1,8
225125,9,20,28,8370.47,15.35,1,8
225125,9,20,32,5850.43,10.74,1,11.4
225125,9,20,37,7520.21,13.79,1,8
225125,9,20,31,6469.4,11.87,1,10.9
225125,9,20,31,6318.53,11.6,1,11.8
225125,9,20,31,8182.41,15,1,8.6
225125,9,20,31,7923.3,14.53,1,3.4
225125,9,20,37,7563.06,13.87,1,9.1
225125,9,20,46,7719.58,14.17,1,11.5
225125,9,20,42,7136.06,13.09,1,2.2
225125,9,20,29,6348.94,11.65,1,10.9
225125,9,20,33,5476.74,10.05,1,10.9
225125,9,20,33,6399.61,11.74,1,11.2
225125,9,20,47,4047.31,7.42,1,10.2
225125,9,20,55,4679.19,8.6,1,11.2
225125,9,20,45,3344.06,6.13,1,1.9
225125,9,20,32,7408.27,13.59,1,2.1
225125,9,20,32,7671.53,14.08,1,11.9
225125,9,20,28,7192.69,13.19,1,8
225125,9,20,28,7130.96,13.07,1,8.6
225125,9,20,35,7508.73,13.77,1,8
225125,9,20,52,7509.13,13.77,1,8
225125,9,20,62,5845.92,10.72,1,8.5
225125,9,20,28,6460.77,11.86,1,30.9
225125,9,20,40,4319.62,7.92,1,9.4
225125,9,20,41,7493.82,13.74,1,8
225125,9,20,28,5890.93,10.82,1,22.9
225125,9,20,27,7997.8,14.67,1,8
225125,9,20,29,7256.1,13.31,1,8
225125,9,20,29,4590.71,8.44,1,11.6
225125,9,20,31,4495.91,8.32,1,10.9
225125,9,20,39,5649.06,10.36,1,10.3
225125,9,20,32,6171.59,11.31,1,8.8
225125,9,20,37,7521.94,13.79,1,8
225125,9,20,49,7626.83,13.99,1,8
225125,9,20,37,7440.55,13.64,1,8
225125,9,20,31,6287.88,11.54,1,10.9
225125,9,20,26,6263.6,11.5,1,11.8
225125,9,20,28,6413.8,11.77,1,11.9
225125,9,20,30,6447.32,11.83,1,11.9
225125,9,20,27,8133.34,14.91,1,3.4
225125,9,20,27,5314.14,9.75,1,11.4
225125,9,20,31,8293.01,15.21,1,2.5
225125,9,20,37,7362.65,13.5,1,8
225125,9,20,29,6615.83,12.14,1,11.5
225125,9,20,41,7180.14,13.18,1,23.6
225125,9,20,57,7323.8,13.43,1,8
225125,9,20,31,7457.64,13.68,1,8
225125,9,20,30,7364.41,13.5,1,8
225125,9,20,32,6276.61,11.52,1,23.8
225125,9,20,35,7432.47,13.63,1,8
225125,9,11,66,2257.09,4.14,1,116.9
225125,9,11,61,2672.74,4.89,1,93.9
225125,9,33,46,5645.62,10.35,1,0.9
225125,9,44,51,10088.9,18.53,1,116.9
225125,9,22,32,3868.3,7.09,1,5.1
225125,9,40,34,16241.91,29.83,1,59.9
225125,9,44,40,5667.87,10.39,1,8.9
225125,9,40,26,8673.68,15.91,1,4.4
225125,9,40,60,8351.42,15.34,1,14.5
225125,9,40,35,9675.04,17.77,1,55.9
225125,9,40,64,3840.13,7.04,1,10.9
225125,9,40,64,3949.03,7.24,1,11
225125,9,40,43,9847.19,18.08,1,55.5
225125,9,44,49,2356,4.32,1,6.9
225125,9,24,39,2450.24,4.49,1,0.8
225125,9,20,57,4634.09,8.51,1,21.9
225125,9,20,62,8238.53,15.11,1,0.9
225125,9,20,62,5803.64,10.66,1,21.9
225125,9,20,32,6916.46,12.7,1,21.9
225125,9,20,61,5137.04,9.42,1,8.1
225125,9,20,38,3636.7,6.67,1,21.9
225125,9,22,30,4406.59,8.08,1,34.9
225125,9,30,47,5329.2,9.78,1,12.3
225125,9,30,45,2990.52,5.48,1,13
225125,9,30,54,8124.19,14.92,1,113.9
225125,9,20,62,3058.89,5.61,1,210.7
225125,9,20,50,3387.27,6.21,1,201.9
225125,9,30,36,3456.08,6.33,1,8.9
225125,9,18,32,2120.25,3.89,1,10.2
225125,9,20,63,7833.82,14.39,1,210.5
225125,9,30,56,4253.47,7.8,1,1.2
225125,9,20,57,7320,13.44,1,256.3
225125,9,20,53,5917,10.86,1,113.9
225125,9,44,60,8106.45,14.89,1,25.9
225125,9,22,51,3516.62,6.45,1,235.5
225125,9,20,48,5230.18,9.6,1,199.9
225125,9,24,54,5216.83,9.56,1,3.3
225125,9,20,47,3006.96,5.52,1,114.9
225125,9,10,41,2895.83,5.31,1,95.6
225125,9,22,35,4257.65,7.81,1,27.9
225125,9,44,31,8295.34,15.24,1,25.9
225125,9,40,56,8655.83,15.88,1,2.9
225125,9,20,48,6980.4,12.81,1,199.9
225125,9,20,59,3327.88,6.1,1,0.9
225125,9,20,52,2809.77,5.15,1,162.9
225125,9,20,45,2120.78,3.89,1,162.9
225125,9,20,56,559.3,1.02,1,358.9
225125,9,44,55,8088.11,14.85,1,26.9
225125,9,10,53,559.72,1.02,1,313.9
225125,9,44,34,7305.02,13.41,1,22.9
225125,9,22,58,4046.66,7.43,1,304.9
225125,9,44,61,8009.83,14.71,1,13.4
225125,9,22,51,3750.63,6.88,1,17.6
225125,9,11,54,5255.25,9.64,1,10.7
225125,9,44,52,8020.08,14.73,1,23.7
225125,9,40,60,8027.65,14.72,1,3.3
225125,9,40,35,8173.15,14.99,1,4.9
225125,9,24,35,4547.11,8.33,1,4.9
225125,9,20,34,5881.24,10.78,1,4.9
225125,9,40,53,9002.82,16.54,1,227.8
225125,9,44,66,7304.83,13.42,1,52.5
225125,9,44,38,2161.46,3.96,1,117.1
225125,9,12,59,2220,4.07,1,280.9
225125,9,22,45,3981.59,7.31,1,11.4
225125,9,40,35,6793.11,12.46,1,1.9
225125,9,10,53,3722.37,6.83,1,226.9
225125,9,44,63,2429.9,4.46,1,207.9
225125,9,44,56,7305.02,13.41,1,52.5
225125,9,44,39,7207.78,13.23,1,45
225125,9,44,33,12674.75,23.25,1,9.9
225125,9,10,44,1828.99,3.35,1,114.6
225125,9,20,53,4039.33,7.41,1,283.9
225125,9,44,61,7304.83,13.42,1,50.8
225125,9,44,31,8467.52,15.55,1,24.6
225125,9,20,36,2846,5.22,1,43.6
225125,9,40,32,8536.73,15.66,1,4.9
225125,9,20,45,3189.76,5.85,1,130.9
225125,9,40,24,6822.39,12.51,1,7.9
225125,9,44,35,7304.83,13.42,1,51.9
225125,9,40,32,6819.34,12.51,1,7.4
225125,9,24,61,2389.65,4.38,1,4.4
225125,9,44,25,7618.31,13.97,1,3.9
225125,9,40,61,8655.83,15.88,1,2.9
225125,9,20,59,7884.28,14.48,1,280.9
225125,9,40,36,7524.96,13.8,1,1.4
225125,9,44,69,7317.15,13.44,1,24.6
225125,9,20,64,3633.31,6.67,1,201.5
225125,9,10,30,1567.14,2.87,1,30.4
225125,9,22,54,3823.42,7.02,1,271.5
225125,9,20,35,4044.82,7.42,1,26.2
225125,9,40,26,6848.61,12.56,1,7.5
225125,9,22,56,3249.65,5.98,1,203.9
225125,9,20,63,3777.17,6.93,1,35.8
225125,9,16,63,4659.87,8.55,1,165.6
225125,9,18,35,7271.09,13.35,1,75.6
225125,9,18,30,3894.66,7.16,1,16.9
225125,9,30,34,5215.67,9.57,1,26.9
225125,9,18,26,2960.14,5.44,1,11.9
225125,9,18,29,2356.81,4.32,1,2.5
225125,9,18,25,6046.96,11.09,1,5
225125,9,18,31,4802.6,8.82,1,22.6
225125,9,18,33,1913.63,3.51,1,37.8
225125,9,18,27,4794.29,8.8,1,20.6
225125,9,18,35,2608.4,4.77,1,5.9
225125,9,18,59,7971.84,14.64,1,251.3
225125,9,18,35,4756.98,8.72,1,3.4
225125,9,44,63,3326.19,6.11,1,19.9
225125,9,44,57,4441.38,8.15,1,191.9
225125,9,44,60,3235.2,5.94,1,22.9
225125,9,44,62,7194.36,13.21,1,191.9
225125,9,44,61,11401.69,20.94,1,257.9
225125,9,44,56,1116.59,2.05,1,191.9
225125,9,44,55,1935.51,3.55,1,46.3
225125,9,40,65,9311.57,17.09,1,10.7
225125,9,44,26,5376.42,9.85,1,3.9
225125,9,44,43,3275.64,6.01,1,8.8
225125,9,44,24,11607.45,21.29,1,4.5
225125,9,44,64,7737.83,14.21,1,11.9
225125,9,44,61,3315.75,6.08,1,191.6
225125,9,44,42,6506.76,11.95,1,11.4
225125,9,13,67,10100.35,18.54,1,97.8
225125,9,44,63,1937,3.55,1,386.2
225125,9,44,65,3944.78,7.24,1,191.9
225125,9,44,35,3275.64,6.01,1,8.1
225125,9,44,48,3571.31,6.55,1,18.5
225125,9,44,31,3275.64,6.01,1,8.8
225125,9,12,35,1112,2.03,1,5.6
225125,9,44,69,10506.89,19.27,1,2.9
225125,9,44,41,3275.64,6.01,1,8.8
225125,9,44,49,6120.96,11.24,1,191.9
225125,9,40,38,8519.81,15.65,1,21.2
225125,9,44,58,1859.46,3.41,1,349.9
225125,9,44,60,8815.83,16.19,1,190.2
225125,9,44,66,2252.7,4.13,1,442.9
225125,9,44,47,3326.19,6.11,1,19.9
225125,9,44,46,3326.19,6.11,1,22.9
225125,9,44,46,1238.55,2.27,1,190.9
225125,9,44,47,3664.32,6.73,1,22.9
225125,9,44,46,1036.11,1.89,1,191.9
225125,9,44,49,6438.48,11.82,1,10.5
225125,9,44,66,8706.82,15.99,1,191.9
225125,9,44,51,1246.56,2.28,1,190.5
225125,9,20,58,9051.88,16.62,1,343.9
225125,9,11,57,2621.07,4.81,1,46.4
225125,9,11,41,2645.82,4.86,1,45.9
225125,9,11,34,2998.18,5.49,1,7.6
225125,9,40,55,17849.74,32.76,1,10.7
225125,9,40,32,13896.65,25.53,1,55.9
225125,9,11,56,2624.74,4.81,1,45.9
225125,9,40,33,14046.27,25.8,1,68.9
225125,9,20,60,4847.18,8.9,1,343.9
225125,9,40,24,9855.88,18.08,1,7.9
225125,9,11,34,3341.7,6.12,1,7.6
225125,9,40,29,12771.3,23.42,1,7.5
225125,9,20,61,3850.52,7.06,1,89.5
225125,9,40,57,9487.77,17.4,1,6.9
225125,9,40,69,9656.4,17.74,1,40.8
225125,9,40,53,3817.32,7.01,1,111.9
225125,9,44,57,9720.91,17.85,1,54.8
225125,9,40,56,6965.79,12.79,1,20.8
225125,9,40,52,5413.59,9.94,1,294.7
225125,9,40,52,12600.6,23.14,1,319.3
225125,9,40,69,10137.91,18.62,1,118.9
225125,9,40,59,9403.07,17.27,1,48.7
225125,9,11,42,2628.18,4.82,1,46.3
225125,9,40,37,12830.72,23.55,1,10.5
225125,9,44,30,7580.18,13.92,1,15.9
225125,9,40,62,4142.98,7.6,1,111.9
225125,9,44,30,8544.5,15.69,1,20.9
225125,9,40,25,12477.79,22.92,1,11.8
225125,9,44,28,7593.57,13.95,1,16.6
225125,9,40,69,6934,12.72,1,6.9
225125,9,20,61,3430.65,6.3,1,200
225125,9,40,27,19464.44,35.71,1,4.6
225125,9,40,57,6750.72,12.39,1,10.9
225125,9,40,38,12955.47,23.8,1,13.7
225125,9,44,33,7651.05,14.03,1,2.9
225125,9,10,54,3186.88,5.85,1,298.9
225125,9,20,44,5389.43,9.88,1,2.9
225125,9,40,34,9451.24,17.33,1,1.7
225125,9,44,56,12574.6,23.1,1,190.9
225125,9,20,47,6238.34,11.45,1,11.9
225125,9,33,61,7258.1,13.31,1,0.6
