CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
514225,2,44,33,544.16,1,1,14.9
514225,2,44,27,545,1,1,10.9
514225,2,44,65,855.84,1.57,1,10.8
514225,2,44,53,1089.43,1.99,1,5.8
514205,2,44,41,684.56,1.25,1,26.9
514225,2,44,48,1587.12,2.91,1,58.3
514215,2,44,26,1214.1,2.22,1,59.9
514215,2,44,47,1070.37,1.96,1,18.9
514215,2,44,39,1281.04,2.35,1,32.4
514215,2,44,38,1138.69,2.08,1,25.5
514225,2,44,21,912.25,1.67,1,20.6
514225,2,22,65,611.12,1.11,1,188.5
514205,2,44,37,993.21,1.82,1,1.4
514215,2,44,58,739.86,1.35,1,6.2
514205,2,44,30,801.51,1.47,1,7.8
514215,2,44,48,769.03,1.4,1,31.7
514205,2,44,40,1095.44,2,1,44.5
514205,2,44,35,902.87,1.65,1,32.8
514205,2,44,34,639.04,1.17,1,17.8
514205,2,44,26,942.45,1.72,1,5
514205,2,44,23,848.87,1.55,1,3.1
514205,2,44,23,900.26,1.64,1,4.6
514205,2,44,34,985.91,1.8,1,36.9
514205,2,44,26,367.53,0.67,1,0.9
514215,2,44,60,830.86,1.52,1,2.9
514205,2,44,29,872.86,1.6,1,5.5
514205,2,44,23,857.34,1.56,1,9.2
514215,2,44,40,736.09,1.34,1,10.7
514205,2,44,21,1034.11,1.89,1,3.1
514205,2,44,23,989.34,1.81,1,1.2
514205,2,44,19,1167.42,2.13,1,2.1
514205,2,44,29,992.45,1.82,1,0.5
514215,2,44,41,771.48,1.41,1,0.1
514205,2,44,34,1047.74,1.92,1,12.2
514205,2,44,48,1041.53,1.9,1,1.7
514205,2,44,27,1006.74,1.84,1,2.5
514205,2,44,29,331.84,0.61,1,17.5
514215,2,44,33,838.31,1.53,1,1.2
514205,2,44,26,958.64,1.75,1,4.6
514225,2,44,19,751.28,1.37,1,4.5
514225,2,44,49,987.16,1.8,1,79.9
514225,2,44,34,838.95,1.53,1,14.7
514225,2,44,51,1384.56,2.53,1,7.1
514225,2,44,56,843.67,1.54,1,85.7
514225,2,44,46,682.01,1.24,1,100.9
514225,2,44,37,810.51,1.48,1,7.4
514225,2,44,35,681.49,1.24,1,2.1
514225,2,44,54,1545.48,2.83,1,166.4
514225,2,44,43,1039.09,1.9,1,13.9
514215,2,44,64,1139.61,2.09,1,346.9
514215,2,44,59,860.8,1.57,1,105.6
514215,2,44,69,587.38,1.07,1,2.9
514215,2,44,58,608.6,1.11,1,184.1
514215,2,44,56,816.82,1.49,1,59.9
514215,2,44,53,877.77,1.6,1,212.3
514215,2,44,54,684.86,1.25,1,105.6
514215,2,44,53,599.34,1.09,1,185.9
514215,2,44,60,890.91,1.63,1,212.6
514215,2,44,58,582.19,1.06,1,211.8
514215,2,44,54,822.87,1.5,1,105.6
514215,2,44,49,585.27,1.07,1,105.6
514215,2,44,52,598.32,1.09,1,211.9
514215,2,44,47,800.37,1.46,1,212.5
514215,2,44,46,711.82,1.3,1,105.6
514215,2,44,47,728.75,1.33,1,289.9
514215,2,44,44,615.82,1.12,1,188.4
514215,2,44,43,803.16,1.47,1,212.5
514215,2,44,48,582.19,1.06,1,211.9
514215,2,44,50,1360.49,2.49,1,212.4
514215,2,44,62,656.5,1.2,1,212.5
514215,2,44,46,1085.6,1.99,1,262.8
514215,2,44,42,790.1,1.44,1,63.9
514215,2,44,39,582.19,1.06,1,194.7
514215,2,44,43,914.85,1.67,1,105.6
514215,2,44,52,852.96,1.56,1,212.3
514215,2,44,54,799.12,1.46,1,212.3
514215,2,44,69,739.48,1.35,1,188.4
514215,2,44,61,883.44,1.61,1,105.6
514225,2,44,56,868.33,1.58,1,7.9
514225,2,40,36,605.31,1.1,1,17.9
514225,2,40,34,603.27,1.1,1,10.7
514225,2,44,49,557.06,1.02,1,174.9
514225,2,44,49,817.5,1.5,1,3.3
514225,2,30,33,580.96,1.06,1,29.9
514225,2,40,61,900.05,1.64,1,32.5
514225,2,40,45,785,1.44,1,1.6
514225,2,44,39,1001.57,1.83,1,22.6
514225,2,44,45,788.6,1.44,1,53.9
514215,2,44,39,701.88,1.28,1,23.9
514225,2,40,45,870.14,1.59,1,72.1
514225,2,40,49,957.47,1.75,1,57.8
514225,2,40,33,1003.26,1.83,1,95.8
514225,2,40,54,865.66,1.58,1,72.1
514225,2,20,41,365.78,0.66,1,195.9
514225,2,44,47,823.73,1.5,1,8.9
514225,2,44,71,1598.89,2.93,1,15.9
514225,2,44,51,1348.61,2.47,1,135.9
514225,2,44,60,1034.57,1.89,1,49.9
514225,2,44,66,992.36,1.81,1,2.8
514225,2,44,51,980.23,1.79,1,15.5
514225,2,44,36,957.45,1.75,1,4.5
514225,2,44,52,695,1.27,1,5.9
514225,2,44,61,902.63,1.65,1,208.7
514225,2,44,51,748.03,1.37,1,21.4
514225,2,40,57,741.7,1.35,1,4.6
514225,2,44,66,952.83,1.74,1,115.9
514225,2,40,62,1452.05,2.66,1,109.1
514225,2,40,53,2662.04,4.88,1,248.9
514225,2,40,60,2061.77,3.78,1,247.9
514225,2,40,49,1939.61,3.55,1,248.9
514225,2,40,58,824.92,1.51,1,6.5
514225,2,40,43,916.18,1.67,1,7.5
514225,2,40,56,910.02,1.66,1,22.2
514225,2,40,51,869.37,1.59,1,9
514225,2,40,48,746.19,1.36,1,33.6
514225,2,40,48,988.32,1.81,1,10.7
514225,2,40,43,905.32,1.65,1,9.9
514225,2,40,45,899.29,1.64,1,21.9
514225,2,44,37,785.77,1.43,1,1.9
514225,2,44,34,799.99,1.46,1,3.8
514225,2,44,31,497.76,0.91,1,8.9
514225,2,44,44,763.13,1.39,1,45.6
514225,2,44,44,1462.42,2.68,1,260.9
514225,2,44,41,1375.6,2.52,1,257.9
514225,2,44,36,731.1,1.34,1,6.9
514225,2,44,52,1072.09,1.96,1,242.9
514225,2,44,57,1037.56,1.9,1,22.6
514225,2,40,60,850.85,1.56,1,163.8
514225,2,40,50,910.14,1.66,1,163.4
514225,2,40,54,791.1,1.45,1,22.9
514225,2,40,61,743.57,1.36,1,163.8
514225,2,40,48,885.36,1.62,1,89.9
514225,2,44,42,1064.42,1.94,1,113.9
514225,2,44,58,1041.04,1.9,1,175.7
514225,2,40,49,743.57,1.36,1,163.5
514225,2,44,41,941.3,1.72,1,283.4
514225,2,40,57,935.36,1.71,1,211.9
514215,2,40,58,935.84,1.71,1,43.7
514225,2,44,45,603.1,1.1,1,161.9
514225,2,44,30,1620.35,2.97,1,117.8
514225,2,40,58,948.3,1.73,1,163.8
514225,2,40,45,967.44,1.77,1,224.8
514225,2,40,36,534.92,0.98,1,116.9
514225,2,40,37,832.44,1.52,1,116.9
514225,2,40,29,660.62,1.2,1,116.7
514225,2,44,52,733.29,1.34,1,21.5
514215,2,40,45,684.6,1.25,1,43.8
514225,2,40,57,669.86,1.22,1,113.7
514215,2,40,49,889.22,1.63,1,43.7
514225,2,40,55,603.55,1.1,1,116.5
514225,2,40,57,542.08,0.99,1,16.9
514225,2,44,41,887.93,1.62,1,6.9
514225,2,44,40,950.04,1.74,1,44.5
514225,2,44,39,786.9,1.44,1,25.8
514215,2,40,47,725.91,1.33,1,43.7
514225,2,40,51,765.72,1.4,1,117.4
514225,2,40,49,595.87,1.09,1,69.5
514225,2,44,48,770.38,1.41,1,25.4
514225,2,44,31,731.44,1.34,1,25.8
514225,2,44,48,598.56,1.09,1,155.8
514225,2,40,48,786.1,1.44,1,13.8
514225,2,40,43,557.07,1.02,1,16.9
514225,2,40,45,2652.83,4.87,1,114.9
514215,2,40,32,946.09,1.73,1,89.9
514225,2,40,39,852.25,1.56,1,116.7
514225,2,44,65,1518.04,2.78,1,373.9
514225,2,44,65,1033.03,1.89,1,45.8
514225,2,40,61,1024.14,1.87,1,89.9
514225,2,40,41,756.94,1.38,1,7.7
514225,2,40,38,700.12,1.28,1,70.5
514225,2,44,37,1142.53,2.09,1,157.9
514225,2,44,56,713.41,1.3,1,32.9
514225,2,44,64,752.9,1.37,1,6.5
514225,2,44,55,1077.37,1.97,1,176.9
514225,2,44,66,866.15,1.58,1,22.6
514225,2,44,36,1708.1,3.13,1,117.8
514225,2,44,50,704.57,1.29,1,45.4
514225,2,44,51,852.1,1.56,1,6.9
514225,2,44,48,772.32,1.41,1,6.9
514225,2,44,66,1184.77,2.17,1,217.9
514225,2,44,40,840.95,1.54,1,6.9
514225,2,44,59,1221.84,2.24,1,117.8
514225,2,44,63,1000.3,1.83,1,117.8
514225,2,44,43,1381.12,2.53,1,117.8
514225,2,44,48,1125.24,2.06,1,304.6
514205,2,44,57,806.7,1.47,1,44.6
514205,2,44,67,810.39,1.48,1,20.7
514225,2,44,48,793.55,1.45,1,9.2
514225,2,40,49,1525.12,2.79,1,235.7
514225,2,44,50,856.62,1.56,1,1.2
514225,2,44,48,560,1.02,1,1.3
514225,2,40,41,714.06,1.3,1,187.7
514225,2,44,38,774.07,1.41,1,9.7
514225,2,44,59,558.27,1.01,1,11.9
514225,2,40,55,872.3,1.59,1,191.9
514225,2,40,31,937.71,1.71,1,20.9
514215,2,44,65,665.79,1.21,1,26.9
514215,2,44,43,1060.26,1.94,1,93.9
514225,2,40,53,897.77,1.64,1,151.8
514225,2,44,26,567.63,1.03,1,9.7
514225,2,44,45,560,1.02,1,1.9
514225,2,44,44,553.37,1.01,1,10.3
514225,2,44,19,563.32,1.02,1,11.9
514225,2,44,63,563.73,1.02,1,9.4
514225,2,44,38,576.79,1.05,1,9.7
514225,2,44,59,851.82,1.56,1,113.9
514225,2,40,40,874.77,1.6,1,30.8
514225,2,40,54,647.07,1.18,1,58.6
514225,2,40,62,872.3,1.59,1,185.9
514225,2,44,53,690.33,1.26,1,5.5
514225,2,44,53,661.3,1.2,1,9.7
514225,2,44,64,549.21,1,1,10.9
514225,2,40,67,615.67,1.12,1,44.7
514225,2,40,58,735.44,1.34,1,297.4
514225,2,40,43,852.91,1.56,1,187.3
514225,2,44,39,566.36,1.03,1,3.3
514225,2,40,47,673.93,1.23,1,119.7
514225,2,40,45,693.89,1.27,1,58.9
514225,2,44,41,676.24,1.23,1,11.9
514225,2,44,51,560,1.02,1,1.9
514215,2,44,31,610.05,1.11,1,26.9
514225,2,40,42,725.64,1.32,1,187.7
514225,2,44,60,563.49,1.02,1,9.5
514225,2,44,51,807.51,1.47,1,9.7
514215,2,44,45,667.42,1.22,1,26.9
514225,2,44,46,570.18,1.03,1,9.7
514225,2,44,38,675.49,1.23,1,11.9
514225,2,44,47,740.23,1.35,1,9.9
514225,2,40,28,693.16,1.26,1,5.3
514225,2,44,61,557.13,1.01,1,11.9
514225,2,44,56,683.34,1.25,1,11.9
514215,2,44,47,578.03,1.05,1,19.6
514225,2,44,33,564.83,1.02,1,9.7
514225,2,44,36,563.49,1.02,1,9.5
514225,2,44,70,668.88,1.22,1,8.8
514225,2,44,38,713.43,1.3,1,9.7
514225,2,40,60,817.16,1.49,1,9.9
514225,2,44,55,559.99,1.02,1,1.4
514215,2,44,28,589.89,1.07,1,26.9
514225,2,40,52,763.25,1.39,1,40.5
514225,2,44,57,844.71,1.54,1,76.4
514225,2,44,59,943.1,1.72,1,293.9
514215,2,40,67,722.84,1.32,1,15.9
514215,2,44,71,636.12,1.16,1,269.9
514215,2,44,60,783.81,1.43,1,221.9
514215,2,40,58,1495.31,2.74,1,268.5
514225,2,44,52,883.77,1.61,1,140.9
514225,2,44,57,789.55,1.44,1,53.9
514215,2,44,82,742.37,1.36,1,276.9
514225,2,40,57,1245.18,2.28,1,234.9
514225,2,44,35,925.73,1.69,1,141.9
514215,2,44,49,784.89,1.43,1,161.9
514215,2,44,62,545,1,1,0.9
514225,2,40,55,1120.91,2.05,1,283.6
514225,2,44,37,671.95,1.22,1,5.3
514225,2,44,46,773.69,1.41,1,9.9
514225,2,44,56,773.18,1.42,1,65.8
514225,2,44,41,830.35,1.52,1,8.8
514225,2,44,39,1900.74,3.48,1,255.4
514225,2,44,47,882.05,1.61,1,141.9
514215,2,40,45,1069.77,1.96,1,202.5
514225,2,40,47,816.72,1.49,1,116.9
514215,2,40,44,1414.71,2.59,1,201.9
514215,2,40,58,692.45,1.26,1,15.9
514215,2,40,44,1192.69,2.18,1,201.9
514225,2,44,44,864.83,1.58,1,58.1
514225,2,40,41,866,1.58,1,9.9
514215,2,40,39,1009.21,1.85,1,15.9
514215,2,40,43,1054.64,1.93,1,15.9
514215,2,40,39,1067.52,1.95,1,202.5
514215,2,40,41,1359.92,2.49,1,202.5
514225,2,44,63,999.82,1.83,1,5.8
514215,2,40,59,1372.07,2.51,1,68.3
514215,2,44,50,603,1.1,1,161.9
514215,2,40,65,1104.95,2.02,1,268.9
514225,2,40,65,1181.63,2.16,1,272.9
514225,2,44,58,1055.43,1.93,1,18.5
514225,2,40,57,1248.13,2.28,1,272.9
514215,2,40,42,812.48,1.48,1,65.6
514215,2,40,39,1086.01,1.98,1,202.5
514225,2,44,47,1405.54,2.57,1,294.9
514225,2,40,56,1099.13,2.01,1,247.9
514225,2,40,63,1051.54,1.92,1,234.9
514225,2,44,59,916.85,1.67,1,118.9
514225,2,44,55,906.85,1.66,1,117.9
514225,2,44,53,943.17,1.72,1,117.9
514225,2,44,32,864.47,1.58,1,42.9
514215,2,40,40,1077.48,1.97,1,64.2
514215,2,40,32,753.98,1.37,1,15.9
514225,2,44,45,916.65,1.67,1,5.8
514215,2,40,43,898.69,1.64,1,15.9
514215,2,40,43,725.5,1.33,1,10.9
514225,2,40,55,1172.55,2.15,1,272.9
514215,2,40,29,1036.35,1.89,1,68.3
514215,2,40,50,1156.38,2.12,1,202.5
514215,2,40,41,1446.92,2.65,1,202.5
514225,2,44,50,931.76,1.7,1,5.8
514225,2,44,45,1039.79,1.9,1,5.8
514215,2,40,32,890.14,1.63,1,68.3
514225,2,44,56,1038.94,1.9,1,45.9
514225,2,44,52,935.49,1.71,1,5.8
514225,2,44,44,950.9,1.73,1,5.8
514225,2,44,57,952.12,1.74,1,5.8
514205,2,40,54,726.36,1.33,1,156.8
514205,2,40,40,1575.77,2.89,1,167.3
514225,2,44,63,1203.03,2.2,1,191.7
514225,2,44,57,1349.38,2.47,1,261.3
514225,2,44,39,1289.48,2.36,1,166.6
514225,2,44,46,1248.05,2.28,1,38.8
514225,2,44,48,1149.46,2.1,1,286.2
514225,2,44,38,1695.33,3.11,1,202.2
514225,2,44,58,1007.15,1.84,1,308.9
514205,2,40,52,1333.84,2.44,1,167.3
514205,2,40,48,1440.74,2.64,1,152.9
514205,2,40,49,1428.18,2.61,1,167.3
514225,2,44,56,1151.29,2.11,1,261.7
514225,2,44,58,1163.79,2.13,1,159.3
514225,2,44,60,2072.66,3.8,1,342.5
514225,2,44,57,1169.32,2.14,1,191.7
514205,2,40,60,1385.59,2.54,1,157.3
514205,2,40,49,1333.75,2.44,1,167.3
514205,2,40,51,1427.52,2.61,1,152.9
514205,2,40,44,1228.27,2.25,1,165.6
514205,2,40,45,1305.85,2.39,1,166.9
514225,2,40,36,782.72,1.43,1,41.3
514225,2,40,25,896.7,1.64,1,30.4
514225,2,44,53,1324.81,2.42,1,159
514225,2,40,46,1076.31,1.97,1,66.6
514225,2,40,47,825.87,1.51,1,43.5
514225,2,44,53,690.31,1.26,1,3.9
514225,2,40,74,1005.36,1.84,1,165.9
514225,2,44,42,1218.36,2.23,1,167.9
514225,2,40,54,1020.11,1.86,1,165.9
514225,2,40,37,1221.01,2.23,1,166.4
514225,2,40,68,949.56,1.73,1,167.9
514225,2,44,47,835.03,1.52,1,8.4
514225,2,44,60,1498.8,2.75,1,269.8
514225,2,44,65,985.24,1.8,1,166.4
514225,2,40,28,917.43,1.68,1,81.5
514225,2,40,55,1214.34,2.22,1,165.9
514225,2,44,46,785.38,1.44,1,10.6
514225,2,40,49,760.77,1.39,1,8.9
514225,2,44,55,775.07,1.41,1,261
514225,2,44,51,762.73,1.39,1,10.3
514225,2,44,44,945.33,1.73,1,166.7
514225,2,44,52,1272.32,2.33,1,167.9
514225,2,40,39,772.11,1.41,1,4.7
514225,2,44,50,1384.45,2.54,1,261.3
514225,2,44,57,1958.33,3.59,1,369.9
514225,2,40,54,1152.98,2.11,1,220.9
514225,2,40,49,838.31,1.53,1,18.9
514225,2,40,45,901.94,1.65,1,64.7
514225,2,40,50,814.76,1.49,1,202.9
514225,2,44,43,632.59,1.16,1,59.9
514225,2,44,47,795.9,1.45,1,98.9
514225,2,36,56,1028.54,1.88,1,113.8
514225,2,44,56,1114.28,2.04,1,320.9
514225,2,40,49,724.73,1.32,1,116.9
514225,2,44,65,824.94,1.51,1,238.4
514225,2,36,54,1225.71,2.24,1,215.9
514205,2,40,41,1277.62,2.34,1,1.4
514225,2,44,53,770.49,1.41,1,328.9
514225,2,40,35,884.78,1.62,1,0.7
514205,2,44,49,545,1,1,1.3
514205,2,44,74,562.75,1.03,1,22.9
514225,2,36,66,1170.38,2.14,1,239.9
514225,2,40,60,1266.73,2.32,1,140.9
514225,2,40,56,1145.05,2.1,1,155.4
514225,2,40,52,724.31,1.32,1,116.9
514225,2,44,52,1155.18,2.11,1,249.4
514205,2,40,61,611.16,1.12,1,92.9
514225,2,44,54,1053,1.92,1,34.8
514225,2,40,48,779.95,1.42,1,153.5
514225,2,44,57,667.2,1.22,1,65.9
514205,2,44,72,545,1,1,6.9
514225,2,44,66,1298.35,2.38,1,259.4
514225,2,44,44,654,1.2,1,1.7
514225,2,40,45,1314.82,2.41,1,117.9
514225,2,40,51,888.54,1.62,1,70.9
514225,2,44,52,1234.81,2.26,1,11.1
514225,2,44,40,630.36,1.15,1,55.4
514225,2,44,62,877.4,1.6,1,48.4
514225,2,44,61,903.09,1.65,1,26.9
514225,2,44,46,1012.45,1.85,1,154.9
514225,2,44,49,671.16,1.23,1,20.5
514205,2,44,55,545,1,1,10.9
514205,2,44,33,545,1,1,9.9
514205,2,40,34,1443.03,2.64,1,20.6
514225,2,44,43,793.58,1.45,1,142.7
514225,2,44,38,944.22,1.72,1,142.6
514225,2,44,68,1245.19,2.28,1,89.1
514225,2,44,61,1298.21,2.38,1,115
514205,2,40,38,1417.05,2.59,1,20.6
514225,2,40,54,1055.37,1.93,1,285.9
514225,2,44,48,750.44,1.37,1,55.4
514225,2,44,42,652.66,1.19,1,19.9
514205,2,44,63,544.58,1,1,34.9
514205,2,44,71,545.09,1,1,35.9
514225,2,44,52,781.26,1.43,1,89.1
514225,2,44,64,990.6,1.81,1,98.9
514225,2,44,60,587.48,1.07,1,34.9
514225,2,44,63,641.11,1.17,1,7.2
514225,2,44,59,884.97,1.62,1,115
514225,2,36,47,1162.3,2.13,1,206.6
514215,2,40,40,879.45,1.61,1,15.9
514225,2,40,50,1250.29,2.29,1,155.4
514225,2,44,66,1447.93,2.65,1,213.6
514225,2,44,62,760.57,1.39,1,89.1
514225,2,44,55,643.61,1.17,1,98.9
514225,2,44,61,742.7,1.36,1,27
514225,2,40,61,1149,2.1,1,153.9
514225,2,44,54,611.47,1.12,1,16.2
514205,2,40,39,1411.39,2.59,1,20.6
514225,2,30,62,1071.4,1.96,1,142.9
514225,2,44,47,1147.21,2.1,1,291.9
514225,2,44,48,1251.78,2.29,1,188.9
514225,2,44,49,1049.5,1.92,1,287.6
514225,2,44,40,1398.9,2.56,1,190.9
514225,2,40,59,1006.91,1.84,1,262.6
514225,2,20,48,960.68,1.76,1,252.6
514225,2,44,59,652.66,1.19,1,19.9
514225,2,40,60,1318.87,2.42,1,155.4
514225,2,44,64,887,1.62,1,282.8
514225,2,40,59,1111.16,2.04,1,153.9
514225,2,40,60,943.39,1.72,1,6.9
514225,2,40,59,1196.31,2.19,1,71.9
514225,2,44,57,1455.73,2.67,1,319.9
514225,2,44,61,1400.99,2.57,1,354.9
514225,2,44,56,1381.99,2.53,1,302.9
514225,2,40,55,821.79,1.51,1,210.4
514225,2,40,51,969.51,1.77,1,285.9
514225,2,40,54,793.31,1.45,1,205.9
514205,2,40,46,1106.99,2.03,1,92.9
514225,2,44,31,872.68,1.6,1,16.1
514225,2,44,62,1196.33,2.19,1,154.9
514225,2,44,59,1030.87,1.89,1,201.4
514225,2,40,50,980.11,1.79,1,57.9
514225,2,40,55,1154.63,2.11,1,155.4
514225,2,40,48,1205.88,2.21,1,153.9
514225,2,40,74,867.3,1.59,1,311.5
514225,2,40,58,762.99,1.39,1,6.3
514225,2,40,61,1222.97,2.24,1,15.9
514225,2,40,53,1067.58,1.96,1,25.9
514225,2,40,61,927.94,1.7,1,307.5
514215,2,40,64,844.75,1.54,1,115.9
514225,2,30,53,822.52,1.5,1,155.8
514225,2,44,54,1044.48,1.91,1,374.5
514225,2,40,60,820.79,1.5,1,10.9
514225,2,40,60,808.14,1.48,1,201.9
514225,2,40,48,811.72,1.48,1,254.7
514225,2,44,26,1216.39,2.23,1,42.9
514205,2,44,65,570.99,1.04,1,4.9
514225,2,36,61,1281.73,2.35,1,272.2
514225,2,36,56,1163.53,2.13,1,413.8
514225,2,44,69,874.05,1.6,1,154.9
514225,2,44,52,949.17,1.73,1,108.4
514225,2,44,30,699.99,1.28,1,2.9
514225,2,44,62,701.48,1.28,1,23.8
514225,2,44,46,699.99,1.28,1,2.9
514225,2,44,53,731.32,1.33,1,9.9
514225,2,44,35,895.87,1.64,1,49.8
514225,2,44,51,827.18,1.51,1,18.7
514225,2,44,57,798.94,1.46,1,0.6
514225,2,40,51,1199.94,2.2,1,202.9
514215,2,44,62,1157.41,2.11,1,146.5
514215,2,40,49,1173.16,2.15,1,91.9
514225,2,40,46,861.91,1.57,1,286.9
514225,2,40,47,813.09,1.48,1,248.9
514225,2,40,40,1197.29,2.19,1,187.3
514225,2,44,56,1008.1,1.84,1,42.7
514215,2,40,58,1024.22,1.87,1,141
514215,2,40,36,1056.5,1.93,1,141
514225,2,44,54,892.22,1.63,1,209.9
514215,2,40,33,1010.01,1.85,1,91.9
514225,2,44,42,913.46,1.68,1,284.8
