CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
214110,9,44,47,1506.48,2.76,2,13.9
214105,9,44,28,1500,2.75,2,3.9
214105,9,44,41,5279.85,9.69,2,58.8
214105,9,44,33,5059.05,9.29,2,33.9
214105,10,30,31,2494.81,4.57,2,43.5
214105,10,30,34,9418.42,17.31,2,35.3
214105,10,30,45,8050.55,14.78,2,38
214105,10,30,34,9824.39,18.05,2,30.2
214105,10,20,45,2371.85,4.34,2,246.4
214105,10,44,31,4847.66,8.9,2,94.9
