CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
241005,9,40,32,2615.79,4.8,1,64.9
241005,9,40,35,2877.95,5.28,1,47.9
241005,9,40,36,2142.82,3.93,1,15.9
241005,9,40,32,2324.45,4.26,1,17.9
241005,9,40,26,2210.12,4.05,1,17.9
241005,9,44,27,2982.03,5.47,1,49.9
241005,9,44,29,10263,18.83,1,8.1
241020,9,40,44,2031.63,3.72,1,14.9
241005,9,44,34,4300.71,7.89,1,20.9
241005,9,44,53,2775,5.09,1,46.9
241005,9,44,53,2775,5.09,1,141.9
241040,9,44,27,967.18,1.77,1,16.2
241005,9,44,30,3031.14,5.56,1,26.9
241005,9,40,36,2075.47,3.81,1,90.9
241005,9,44,28,1348.31,2.47,1,6.7
241005,9,40,28,1883.25,3.45,1,70.5
241005,9,40,41,2192.3,4.02,1,58.9
241005,9,40,34,1645.42,3.02,1,55.9
241005,9,44,26,1000,1.83,1,0.9
241040,9,20,34,4771.42,8.76,1,25.9
241040,9,20,36,4771.42,8.76,1,25.9
241010,9,44,26,4270.16,7.84,1,34.7
241015,9,44,33,1130.81,2.07,1,17.9
241015,9,44,30,1164.69,2.13,1,27.9
241015,9,44,37,1135.71,2.08,1,10.9
241015,9,44,28,1160.73,2.12,1,56.9
241015,9,44,38,1157.74,2.12,1,3.9
241005,9,44,34,3457.35,6.34,1,11.9
241040,9,44,45,1117.74,2.04,1,2.3
241040,9,44,31,1334.69,2.44,1,8.4
241040,9,44,44,2187.5,4,1,7.9
241040,9,5,27,279.08,0.5,1,25.9
241005,9,22,31,1264.55,2.31,1,10.9
241010,9,44,24,2512.99,4.61,1,44.2
241010,9,44,31,3999.43,7.34,1,16.9
241010,9,44,30,10283.94,18.89,1,70.3
241010,9,44,27,4039.7,7.41,1,26.5
241035,9,44,55,5397.56,9.91,1,62.4
241035,9,44,30,4460.77,8.19,1,14.5
241040,9,40,29,21705.84,39.82,1,7.1
241005,9,44,40,1571.26,2.88,1,40.5
241005,9,40,39,8109.7,14.89,1,40.9
241005,9,40,33,8315.93,15.27,1,38.9
241005,9,40,36,9470.58,17.39,1,29.9
241040,9,15,22,394.59,0.71,1,27.9
241040,9,40,32,4381.86,8.03,1,7.5
241040,9,40,57,2906.25,5.33,1,11
241005,9,44,63,2747.53,5.04,1,82.9
241005,9,44,40,2651.28,4.86,1,178.6
241005,9,44,24,1177.77,2.15,1,8.6
241005,9,10,48,4305.13,7.91,1,36.9
241005,9,10,30,1925.28,3.53,1,30.9
241005,9,44,37,6356.83,11.67,1,75.9
241005,9,40,30,1600,2.93,1,9.9
241005,9,20,28,680.09,1.24,1,35.9
241005,9,40,31,2836.83,5.2,1,0.6
241035,9,20,43,1213.33,2.22,1,13.9
241005,9,40,25,2000,3.66,1,3.9
241040,9,44,30,1348.66,2.47,1,42.9
241040,9,44,45,849.25,1.55,1,17.8
241040,9,44,49,1554.96,2.85,1,35.8
241040,9,44,42,1295.6,2.37,1,34.9
241040,9,44,37,1338.04,2.45,1,42.7
241040,9,10,36,2164.47,3.97,1,26.9
241040,9,44,32,1199.98,2.2,1,3.3
241040,9,44,30,1266.63,2.32,1,2.1
241010,9,44,39,3199,5.87,1,33.4
241005,9,44,51,1636.66,3,1,21.4
241010,9,44,38,2259.01,4.14,1,16.9
241010,9,44,28,1600,2.93,1,3.9
241005,9,44,26,1561.37,2.86,1,34.9
241005,9,40,38,3643.32,6.68,1,8.8
241010,9,44,46,4288.89,7.88,1,46.1
241005,9,44,45,1935.65,3.55,1,7.9
241035,9,44,39,3663.56,6.73,1,66.9
241005,9,43,34,1824.13,3.34,1,11.6
241005,9,40,32,6488.1,11.91,1,64.9
241005,9,40,35,5603.48,10.27,1,2.9
241005,9,40,34,4484.51,8.23,1,47.3
241005,9,40,50,12283.12,22.56,1,352.9
241005,9,40,29,6168.18,11.32,1,48.9
241005,9,40,30,5181.3,9.52,1,76.9
241005,9,40,28,4328.08,7.94,1,47.2
241005,9,40,33,4783.49,8.78,1,73.4
241005,9,40,50,11181.15,20.54,1,333.9
241005,9,40,47,13312.73,24.45,1,317.6
241005,9,40,48,10542.04,19.36,1,307.5
241005,9,40,49,14050.63,25.81,1,317.7
241005,9,40,49,15373.93,28.24,1,369.5
241005,9,40,49,9806.99,18.02,1,366.6
241005,9,40,34,4306.65,7.9,1,67.4
241005,9,40,36,4405.44,8.09,1,66.3
241005,9,40,54,9582.99,17.61,1,310.9
241005,9,40,59,5775.45,10.6,1,88.9
241005,9,40,62,11541.02,21.2,1,437.9
241005,9,40,52,12227.53,22.46,1,352.6
241005,9,40,30,4334.43,7.95,1,64.9
241005,9,40,35,6449.03,11.84,1,74.9
241005,9,40,51,9698.5,17.82,1,372.9
241005,9,40,26,2449.93,4.49,1,4.9
241010,9,44,35,9191.4,16.88,1,195.9
241020,9,10,38,2407.14,4.41,1,24.5
241040,9,44,57,1111.34,2.03,1,29.9
241005,9,22,50,4041.11,7.41,1,8.9
241005,9,44,56,1607.19,2.95,1,70.5
241040,9,40,48,4078.71,7.48,1,8.7
241040,9,40,40,4192.21,7.68,1,7.2
241005,9,44,42,5092.09,9.34,1,22.7
241040,9,40,38,4154.72,7.61,1,7.1
241040,9,40,27,4175.99,7.65,1,7.2
241005,9,44,27,593.7,1.08,1,2.9
241005,9,38,50,603.09,1.1,1,86.9
241005,9,44,44,1081.81,1.98,1,30.9
241005,9,10,36,2180.56,4,1,30.9
241040,9,44,26,3667.14,6.73,1,15.3
241040,9,44,38,3675.47,6.75,1,17.9
241040,9,30,23,652.5,1.19,1,2.9
241040,9,20,39,2971.55,5.45,1,34.9
241040,9,1,48,241.9,0.44,1,8.9
241040,9,1,38,241.9,0.44,1,9.5
241005,9,36,29,627.06,1.15,1,45.9
241040,9,22,36,632.5,1.15,1,39.9
241040,9,44,34,1121.87,2.05,1,15.9
241040,9,44,33,668.05,1.22,1,32.9
241005,9,44,29,3569.72,6.55,1,32.9
241040,9,44,53,1200,2.22,1,18.9
241040,9,44,32,1249.84,2.29,1,2.9
241040,9,44,28,2207.12,4.04,1,2.5
241040,9,44,23,2029.4,3.72,1,10.3
241040,9,22,48,1613.88,2.96,1,18.9
241005,9,40,53,1631.19,2.99,1,31.9
241010,9,44,39,559.3,1.02,1,25.9
241040,9,22,48,400,0.73,1,3.9
241005,9,22,36,400,0.73,1,3.9
241005,9,44,33,1127.1,2.06,1,0.9
241005,9,21,43,3710,6.81,1,27.9
241010,9,44,33,3400,6.23,1,5.9
241040,9,44,28,1398.38,2.56,1,27.9
241040,9,22,54,2000,3.66,1,16.9
241040,9,40,37,3474.67,6.37,1,7.8
241005,9,20,23,1200,2.2,1,5.5
241040,9,44,28,788,1.44,1,4.2
241010,9,8,28,6500,11.92,1,3.9
241005,9,20,40,1624.2,2.97,1,22.9
241020,9,40,24,3567.66,6.54,1,5.8
241040,9,10,57,1283.28,2.35,1,23.7
241005,9,10,31,621.94,1.13,1,6.9
241040,9,44,34,796.19,1.45,1,4.9
241010,9,10,46,3147,5.77,1,3.9
241040,9,44,33,4037.03,7.39,1,5.5
241040,9,40,33,1684.92,3.08,1,9.9
241010,9,44,25,3091.63,5.67,1,10.9
241005,9,44,33,2150,3.94,1,16.9
241005,9,44,27,720.42,1.32,1,11.9
241040,9,44,42,2454.48,4.49,1,9.9
241005,9,44,27,2938.47,5.39,1,13.2
241040,9,44,41,1615.72,2.96,1,17.9
241035,9,44,25,3279.44,6.01,1,5.9
241040,9,40,42,2516.53,4.61,1,5.9
241040,9,40,23,2429.39,4.45,1,8.1
241040,9,40,45,3355.56,6.15,1,6.5
241005,9,40,35,12000,22.01,1,0.9
241005,9,44,30,12741.65,23.37,1,4.9
241005,9,44,49,5110.78,9.38,1,413.1
241010,9,44,32,9586.78,17.6,1,11.9
241005,9,44,36,6422.08,11.79,1,48.6
241005,9,20,49,2410.34,4.41,1,7.9
241005,9,44,52,6922.86,12.72,1,122.9
241005,9,44,54,11516.36,21.15,1,354.7
241005,9,40,33,7416.11,13.6,1,1.9
241005,9,40,31,9348.58,17.17,1,32.5
241005,9,44,23,1657.81,3.04,1,14.5
241005,9,44,41,7429.94,13.64,1,53.9
241005,9,44,34,3888.36,7.14,1,18.9
241010,9,44,38,6248.32,11.47,1,23.8
241010,9,44,34,9003.03,16.54,1,20.3
241010,9,44,34,10138.13,18.62,1,23.8
241010,9,44,29,5068.26,9.29,1,8.3
241010,9,44,31,8927.41,16.39,1,51.6
241010,9,44,28,4246,7.79,1,20.5
241005,9,40,41,11046.77,20.29,1,301.5
241005,9,40,28,4007.34,7.35,1,46.7
241005,9,40,33,6109.57,11.22,1,91.9
241005,9,44,26,2182.43,3.99,1,7.4
241005,9,44,37,2037.64,3.73,1,9.5
241010,9,40,45,2675.03,4.9,1,34.6
241005,9,44,26,2825.2,5.18,1,45.9
241040,9,44,29,1129.57,2.06,1,21.9
241010,9,44,35,1119.71,2.05,1,13.9
241010,9,44,37,1108.49,2.02,1,9.5
241010,9,44,28,1122.23,2.05,1,33.9
241020,9,10,39,1695.08,3.1,1,83.9
241040,9,44,64,6946.81,12.76,1,128.9
241005,9,36,33,2581.89,4.73,1,60.9
241005,9,36,39,2674.57,4.9,1,66.8
241005,9,30,32,4892.53,8.98,1,35.9
241005,9,44,44,2001.2,3.67,1,19.9
241040,9,22,66,1000,1.83,1,8.9
241005,9,20,32,4366.62,8.02,1,66.9
241020,9,20,33,3037.26,5.57,1,35.8
241005,9,10,40,1288.6,2.36,1,74.9
241005,9,8,52,1586.03,2.91,1,11.9
241005,9,20,64,4687.7,8.6,1,104.9
241040,9,44,29,5840.29,10.72,1,102.9
241040,9,44,29,1300,2.38,1,3.9
241040,9,44,25,2917.5,5.35,1,25.4
241040,9,40,53,4267.15,7.83,1,36.8
241005,9,44,26,2665.83,4.89,1,8.5
241005,9,44,31,2739.89,5.03,1,81.5
241005,9,44,64,1745.86,3.2,1,10.4
241040,9,35,51,3514.44,6.45,1,83.5
241040,9,44,52,3873.44,7.11,1,35.9
241040,9,22,36,748.78,1.37,1,104.9
241005,9,40,29,3191.93,5.86,1,40.5
241040,9,30,35,1935.42,3.54,1,6.9
241010,9,44,35,4200,7.7,1,20.9
241005,9,44,41,4795.06,8.8,1,33.9
241005,9,20,29,2609.73,4.78,1,38.9
241005,9,44,35,2456.98,4.5,1,28.8
241005,9,44,65,10337.08,18.98,1,296.9
241040,9,44,54,2468.93,4.53,1,10.9
241005,9,44,67,870.11,1.59,1,355.9
241040,9,44,24,3507.5,6.43,1,5.3
241005,9,44,32,6354.27,11.67,1,42.1
241005,9,22,62,11747.65,21.58,1,323.9
241005,9,40,57,8317.79,15.29,1,413.9
241005,9,40,61,7903.09,14.51,1,427.6
241040,9,40,30,4391.25,8.06,1,73.4
241005,9,40,59,5948.27,10.92,1,314.4
241040,9,40,33,4285.49,7.86,1,73.4
241040,9,40,33,4174.03,7.65,1,10.7
241040,9,40,27,4209.99,7.72,1,17.7
241005,9,40,47,5507.43,10.11,1,256.7
241040,9,40,29,4271.83,7.84,1,61.7
241005,9,40,48,5593.97,10.27,1,107.9
241005,9,40,42,5465.09,10.03,1,97.6
241040,9,40,28,4202.73,7.71,1,18.6
241040,9,40,26,4288.25,7.87,1,44.8
241040,9,40,26,4219.59,7.74,1,40.7
241040,9,40,25,4678.81,8.58,1,4.6
241040,9,40,24,4209.99,7.72,1,16.8
241040,9,40,28,4209.99,7.72,1,15.5
241040,9,40,24,5202.54,9.54,1,7.6
241020,9,40,35,4539.41,8.33,1,23.6
241040,9,40,35,4306.97,7.9,1,61.7
241040,9,40,24,4630.08,8.49,1,0.9
241040,9,40,27,4190.05,7.69,1,45.8
241040,9,40,36,4209.99,7.72,1,21.6
241040,9,40,29,4280.59,7.85,1,43.6
241040,9,40,35,4543.88,8.34,1,45.8
241040,9,40,41,7421.59,13.63,1,143.2
241040,9,40,31,4251.1,7.8,1,44.8
241005,9,40,66,6670.02,12.25,1,390.1
241005,9,40,62,8173.67,15.01,1,431.9
241005,9,40,61,8153.32,14.97,1,429.9
241005,9,40,59,9389.03,17.24,1,388.6
241040,9,40,31,4779.98,8.76,1,5.6
241005,9,20,45,2531.28,4.63,1,4.5
241005,9,22,32,1194.56,2.19,1,1.9
241005,9,44,36,5056.7,9.28,1,42.8
241040,9,44,66,5066.66,9.3,1,15.9
241010,9,44,39,7177.75,13.18,1,147.4
241010,9,44,37,7856.47,14.43,1,18.7
241010,9,44,34,6987.04,12.83,1,50.5
241005,9,44,37,2345.65,4.3,1,90.2
241005,9,15,46,2487.5,4.56,1,57.9
241005,9,44,31,979.77,1.79,1,48.9
241040,9,40,43,2128.52,3.9,1,167.9
241010,9,44,37,1304.23,2.39,1,171.9
241020,9,10,38,4672.16,8.58,1,118.3
241005,9,36,27,1649,3.01,1,3.8
241005,9,44,40,2328.14,4.27,1,54.9
241005,9,20,44,4376.16,8.03,1,107.4
241005,9,20,34,3321.77,6.09,1,6.9
241005,9,44,69,6146.77,11.28,1,224.9
241005,9,44,40,4014.94,7.36,1,2.8
241005,9,44,48,1438.88,2.63,1,62.9
241005,9,20,43,7608.29,13.97,1,119.9
241040,9,44,29,2512.61,4.61,1,35.9
241005,9,40,41,5081.86,9.33,1,47.9
241040,9,44,24,2930.13,5.37,1,67.7
241020,9,20,33,3366.32,6.17,1,11.9
241040,9,44,32,2840.44,5.21,1,35.8
241005,9,40,33,2600.18,4.77,1,21.9
241020,9,44,49,6707.76,12.31,1,280.8
241005,9,16,31,1660.32,3.04,1,46.8
241005,9,20,47,7693.38,14.13,1,67.9
241005,9,44,35,4673.26,8.58,1,11.6
241040,9,25,44,2408.68,4.41,1,9.9
241005,9,44,51,2127.49,3.9,1,44.7
241040,9,20,71,2379.42,4.36,1,10.9
241040,9,44,29,1754.09,3.22,1,83.6
241040,9,19,25,978.26,1.79,1,9.3
241010,9,44,47,1032.11,1.88,1,140.9
241040,9,44,33,2273.78,4.17,1,14.8
241010,9,44,25,1738.72,3.18,1,6.8
241010,9,44,53,16817.12,30.89,1,366.5
241010,9,44,25,2256.65,4.14,1,32.1
241040,9,44,43,5883.01,10.8,1,177.9
241005,9,44,29,761.66,1.39,1,23.8
241010,9,12,48,950.58,1.74,1,46.9
241005,9,44,31,2816.65,5.16,1,124.9
241005,9,22,52,1644.28,3.01,1,23.8
241015,9,44,26,2975.41,5.45,1,7.7
241040,9,44,30,4836.99,8.88,1,23.6
241005,9,44,36,10000.01,18.34,1,0.6
241005,9,11,40,1763.18,3.23,1,112.9
241040,9,44,34,2917.4,5.35,1,35.9
241020,9,44,29,1585.15,2.9,1,10.5
241005,9,40,33,2405.32,4.41,1,66.9
241040,9,40,41,1828.21,3.35,1,9.9
241020,9,20,34,5301.21,9.73,1,60.3
241005,9,44,44,3381.25,6.21,1,68.9
241020,9,20,56,1735.12,3.17,1,11.9
241040,9,44,35,2268.09,4.16,1,78.9
241040,9,44,31,2043.03,3.74,1,9.9
241040,9,44,29,1830,3.35,1,3.3
241040,9,44,28,2146.14,3.93,1,3.8
241040,9,44,47,4491.58,8.24,1,123.9
241040,9,44,45,2207.99,4.04,1,6.8
241040,9,44,42,1850,3.39,1,14.1
241040,9,44,36,2202.68,4.03,1,8.3
241040,9,44,30,2215.18,4.06,1,16.7
241005,9,16,63,1461,2.67,1,8.9
241040,9,44,30,1336.11,2.45,1,26.9
241005,9,44,27,4091.15,7.51,1,48.9
241005,9,44,31,1240.03,2.27,1,32.9
241005,9,44,54,1998.59,3.66,1,22.6
241005,9,44,40,14997.61,27.56,1,45.9
241005,9,44,36,1086.1,1.99,1,94.9
241005,9,22,55,5751.79,10.56,1,346.6
241040,9,42,35,3656.98,6.71,1,175.9
241040,9,44,25,2195.62,4.03,1,52.9
241040,9,42,27,3168.71,5.81,1,37.8
241040,9,44,38,3369.42,6.18,1,80.9
241030,9,20,52,2217.8,4.07,1,51.6
241040,9,30,37,1995.22,3.66,1,3.7
241040,9,44,29,3206.32,5.88,1,23.8
241005,9,44,42,6443.62,11.83,1,175.8
241005,9,44,41,7046.59,12.95,1,191.2
241005,9,44,48,10523.49,19.33,1,67.5
241005,9,44,39,2803.3,5.14,1,47.9
241020,9,36,34,4689.65,8.6,1,10.9
241040,9,10,57,551.69,1,1,8.9
241005,9,15,43,1182.61,2.17,1,23.8
241040,9,40,33,4683.74,8.59,1,7.6
241040,9,40,34,3389.73,6.21,1,10.9
241040,9,40,55,1630.83,2.98,1,10.9
241020,9,22,34,1517.4,2.78,1,20.7
241005,9,20,45,1700.41,3.13,1,59.7
241040,9,40,69,5143.23,9.44,1,40.6
241040,9,44,35,3539.82,6.5,1,139.9
241005,9,30,44,6627.9,12.17,1,149.9
241040,9,40,33,3016.73,5.53,1,35.9
241040,9,44,27,840.51,1.54,1,2.6
241010,9,44,27,4209.98,7.73,1,11.9
241005,9,16,60,2456.01,4.5,1,68.9
241005,9,44,48,653.7,1.19,1,89.9
241005,9,44,48,3150.49,5.78,1,56.9
241040,9,40,40,4177.03,7.67,1,34.4
241005,9,40,32,2240.95,4.1,1,8.6
241010,9,44,53,2232.85,4.08,1,6.9
241005,9,40,35,2203.35,4.03,1,58.9
241005,9,40,36,2149.99,3.94,1,7.2
241005,9,40,30,1880.65,3.44,1,17.1
241010,9,40,36,3012.38,5.52,1,44.9
241005,9,40,27,2019.99,3.7,1,25.4
241005,9,40,27,2193.38,4.02,1,9.9
241010,9,40,28,2683.71,4.92,1,49.3
241010,9,40,29,2154.21,3.95,1,29.8
241005,9,17,40,988.21,1.8,1,91.9
241005,9,40,27,1801.34,3.3,1,58.4
241010,9,40,25,2552.11,4.68,1,32.4
241005,9,20,42,1613.65,2.96,1,17.9
241010,9,40,35,1917.72,3.51,1,13.9
241005,9,40,28,2327.45,4.26,1,47.9
241020,9,20,31,2962.11,5.43,1,30.9
241040,9,44,36,3448.46,6.33,1,35.9
241030,9,44,25,1033.33,1.89,1,3.9
241035,9,20,29,2604,4.77,1,71.9
241040,9,20,30,2500.88,4.59,1,58.9
241005,9,40,31,4564.31,8.38,1,114.3
241040,9,44,52,3984.16,7.31,1,25.6
241040,9,44,27,1653.86,3.03,1,11.9
241010,9,40,24,2406.65,4.41,1,21.2
241005,9,40,35,2681.48,4.91,1,10.9
241005,9,44,53,2152.5,3.95,1,18.9
241005,9,40,35,5885.68,10.79,1,7.2
241005,9,40,27,5997.03,11,1,0.8
241005,9,24,55,13172.59,24.2,1,318.1
241005,9,40,36,5792.09,10.63,1,43.9
241005,9,40,35,5571.73,10.23,1,11.3
241005,9,40,25,5574.45,10.23,1,11.8
241005,9,40,30,6679.96,12.26,1,18.2
241005,9,40,33,7920.05,14.54,1,64.4
241005,9,40,33,10647.39,19.55,1,58.7
241005,9,40,33,5826.55,10.7,1,11.9
241005,9,40,39,7625.03,14,1,63.6
241005,9,24,54,14128.7,25.95,1,282.1
241005,9,40,29,5918.03,10.86,1,17.1
241005,9,24,53,14693.88,27,1,296.5
241005,9,40,50,11151.9,20.48,1,402.4
241005,9,22,26,2011.08,3.68,1,25.2
241005,9,40,59,13219.38,24.28,1,33.9
241005,9,40,33,6356.73,11.67,1,48.9
241005,9,40,43,4367.62,8.02,1,93.2
241005,9,40,32,5812.56,10.67,1,52.9
241005,9,44,40,4323,7.94,1,90
241005,9,44,34,1085.11,1.98,1,26.7
241010,9,44,37,1278.38,2.34,1,171.9
241005,9,24,28,2117.81,3.88,1,3.9
241005,9,22,41,6219.98,11.42,1,91.6
241005,9,22,35,6213.87,11.41,1,91.3
241040,9,44,40,6622.14,12.16,1,65.3
241005,9,40,60,5037.99,9.25,1,390.9
241005,9,20,55,1361.08,2.49,1,85.8
241010,9,44,27,4536.91,8.33,1,35.8
241005,9,36,31,4228.48,7.76,1,35.7
241005,9,44,53,5619.9,10.32,1,339.9
241040,9,44,53,3448.46,6.33,1,35.9
241010,9,44,35,1403.27,2.57,1,66.9
241010,9,44,49,5024.37,9.22,1,146.9
241005,9,44,47,4920.72,9.03,1,184.1
241035,9,44,36,4074.72,7.48,1,39.9
241005,9,44,46,6333.78,11.63,1,285.9
241005,9,44,45,6256.9,11.49,1,272.1
241005,9,44,28,3503.91,6.42,1,7.6
241005,9,44,50,1655.58,3.03,1,59.9
241005,9,44,46,2190.16,4.01,1,78.9
241035,9,44,55,5202.84,9.55,1,210.9
241005,9,44,35,6200.42,11.38,1,71.6
241005,9,44,31,3500.17,6.41,1,8.9
241005,9,44,35,3503.91,6.42,1,7.9
241005,9,44,51,8070.01,14.82,1,273.7
241005,9,20,42,3282.76,6.02,1,52.8
241040,9,30,29,3637.01,6.68,1,51.6
241005,9,44,61,1598.83,2.93,1,35.8
241010,9,44,56,1600.56,2.93,1,35.9
241020,9,44,48,1557.3,2.85,1,33.9
241005,9,12,67,3689.56,6.77,1,380.6
241005,9,40,48,2837.77,5.2,1,7.6
241040,9,40,45,2222.37,4.07,1,35.8
241020,9,40,42,1945.96,3.56,1,35.9
241005,9,44,46,5617.87,10.31,1,217.9
241020,9,44,35,4000,7.34,1,35.9
241005,9,12,44,2886.24,5.29,1,117.9
241005,9,40,30,1966.56,3.6,1,41.9
241005,9,20,49,4222.35,7.75,1,18.7
241040,9,40,33,4418.2,8.1,1,4.5
241040,9,40,75,4047.41,7.43,1,63.8
241005,9,30,47,4237.61,7.78,1,28.9
241025,9,30,51,16714.81,30.7,1,381.1
241040,9,40,74,2030.32,3.72,1,33.9
241005,9,30,31,7446.03,13.67,1,33.9
241005,9,40,57,4587.38,8.42,1,142.9
241040,9,20,53,3064.31,5.62,1,83.9
241010,9,36,32,7154.03,13.13,1,95.8
241040,9,20,48,3064.31,5.62,1,59.9
241020,9,20,50,5330.17,9.78,1,35.9
241005,9,44,38,6375.18,11.7,1,44.9
241040,9,20,70,5884.11,10.8,1,35.9
241040,9,44,29,1727.81,3.17,1,22.9
241005,9,22,42,6351.68,11.66,1,35.9
241005,9,24,44,3442.68,6.32,1,129.9
241005,9,22,28,2785.8,5.11,1,14.9
241005,9,40,43,6268.59,11.51,1,92.9
241040,9,40,49,2256.09,4.13,1,22.8
241005,9,36,45,8213.14,15.08,1,94.7
241010,9,44,34,13284.56,24.4,1,52.9
241005,9,20,43,3343.28,6.14,1,105.9
241040,9,40,52,2717.81,4.98,1,33.9
241040,9,40,40,2539.99,4.66,1,33.9
241005,9,44,32,2425.92,4.44,1,9.9
241040,9,40,34,1380.47,2.53,1,83.9
241040,9,40,49,3507.51,6.42,1,8.8
241040,9,40,45,2475.99,4.54,1,33.9
241040,9,40,34,4045.81,7.43,1,93.4
241040,9,40,32,2740.26,5.02,1,8.8
241040,9,40,34,4249.8,7.79,1,3.3
241040,9,40,48,4607.03,8.46,1,33.9
241025,9,30,64,17246.29,31.69,1,381.3
241025,9,30,50,21657.11,39.77,1,309.9
241005,9,44,42,2823.6,5.18,1,116.6
241040,9,40,37,7604.76,13.97,1,185.8
241025,9,30,50,16223.84,29.81,1,321.9
241040,9,40,54,2538.07,4.65,1,33.9
241005,9,44,32,3756.22,6.9,1,35.9
241005,9,44,57,3454.03,6.34,1,139.2
241025,9,30,54,16144.8,29.66,1,291.9
241040,9,40,38,2504.48,4.59,1,8.8
241010,9,20,31,3000,5.5,1,10.9
241025,9,30,34,11462.82,21.05,1,104.5
241005,9,20,42,2177.4,3.99,1,115.2
241040,9,40,43,2606.32,4.77,1,10.4
241005,9,44,30,3121.25,5.72,1,18.5
241040,9,40,51,2536.66,4.65,1,21.2
241005,9,44,39,2277.8,4.17,1,9.9
241025,9,30,50,18804.85,34.54,1,311.2
241025,9,30,30,5832.59,10.69,1,5.7
241040,9,20,26,1787,3.27,1,3.9
241015,9,20,34,5382.22,9.88,1,20.9
241040,9,40,42,4045.93,7.43,1,33.9
241040,9,40,40,4044.4,7.42,1,81.5
241040,9,40,31,2498.52,4.58,1,20.3
241005,9,30,37,1320.04,2.42,1,15
241040,9,20,29,1772.5,3.24,1,15.9
241005,9,20,38,4017.24,7.36,1,7.9
241005,9,20,44,3902.34,7.16,1,80.5
241040,9,40,32,3965.51,7.28,1,33.9
241040,9,44,35,3855.56,7.07,1,190.9
241040,9,40,28,3016.71,5.53,1,35.8
241025,9,30,44,16217.23,29.8,1,284.8
241005,9,20,61,1893.49,3.47,1,200.4
241040,9,40,26,2560.6,4.7,1,34.9
241040,9,40,41,4608.19,8.46,1,34.9
241040,9,40,32,2536.66,4.65,1,33.9
241025,9,30,29,5828.17,10.68,1,3.8
241040,9,44,39,1906.51,3.49,1,7.4
241040,9,40,57,4044.4,7.42,1,33.9
241040,9,40,43,2475.99,4.54,1,83.8
241040,9,40,34,4309.2,7.91,1,33.9
241025,9,30,50,13748.74,25.25,1,310.9
241025,9,30,24,5831.94,10.69,1,3.5
241005,9,36,47,6795.44,12.48,1,113.9
241020,9,30,33,2462.22,4.51,1,1.3
241005,9,44,52,2220.66,4.07,1,35.8
241010,9,30,31,2754.03,5.05,1,48.8
241005,9,42,50,1521.86,2.79,1,31.8
241030,9,44,30,2164.35,3.96,1,5.8
241040,9,44,37,2552,4.68,1,35.9
241005,9,44,50,3773.33,6.92,1,35.9
241040,9,40,48,5978.85,10.98,1,35.9
241005,9,40,55,4702.16,8.62,1,10.4
241005,9,40,24,3718.54,6.81,1,5.7
241035,9,44,58,7308.12,13.42,1,344.5
241030,9,44,41,2611.7,4.79,1,64.7
241040,9,40,36,3856.66,7.08,1,22.9
241005,9,44,37,2422.62,4.45,1,25.9
241020,9,40,43,2878.46,5.28,1,35.8
241005,9,40,33,2428.64,4.45,1,11.9
